Flumazenil (Anexate®)	ผู้ใหญ่ครั้งละ 0.1 mg	สรุป2026-09-07-anesthesia-perioperative-combined
"ไตลอยคิ"	Thyroid cartilage (กระดูกอ่อนต่อมไทรอยด์/"ลูกกระเดือก")	สรุป2026-09-07-anesthesia-perioperative-combined
"ไครคอยด์" / "ไคคอยด์" / "ใครคอย"	Cricoid (cartilage/pressure)	สรุป2026-09-07-anesthesia-perioperative-combined
"เซ็นหรือแมนูเวอร์" / "ซีลิก" / "Selig"	Sellick's maneuver	สรุป2026-09-07-anesthesia-perioperative-combined
"lap sed"	Rapid sequence induction (RSI)	สรุป2026-09-07-anesthesia-perioperative-combined
"running gel Mask Airway"	Laryngeal Mask Airway (LMA)	สรุป2026-09-07-anesthesia-perioperative-combined
"โซดารา" / "โซดาราย" / "โซดาไลม"	Soda lime	สรุป2026-09-07-anesthesia-perioperative-combined
"สกาเบนจิ้ง" / "สกายเบนจิ้ง"	Scavenging system	สรุป2026-09-07-anesthesia-perioperative-combined
"อีทอไม่เดร" / "อีทอมิเดร"	Etomidate	สรุป2026-09-07-anesthesia-perioperative-combined
"เพชเรด"	Platelet (เกล็ดเลือด)	สรุป2026-09-07-anesthesia-perioperative-combined
"เพดดี"	Pethidine	สรุป2026-09-07-anesthesia-perioperative-combined
"อซซอ"	Zofran (ondansetron ชื่อการค้า)	สรุป2026-09-07-anesthesia-perioperative-combined
"เมโทโปรมา"	Metoclopramide (Plasil®)	สรุป2026-09-07-anesthesia-perioperative-combined
"ล็อกโซน" / "namk"	Naloxone (Narcan®)	สรุป2026-09-07-anesthesia-perioperative-combined
"ฟูมาซี"	Flumazenil (Anexate®)	สรุป2026-09-07-anesthesia-perioperative-combined
"Op oil over doo"	Opioid overdose	สรุป2026-09-07-anesthesia-perioperative-combined
"โคมโทส" / "coma toes"	Comatose	สรุป2026-09-07-anesthesia-perioperative-combined
"แซท"	Sat (SpO2 / oxygen saturation)	สรุป2026-09-07-anesthesia-perioperative-combined
"แม็ก"	MAC (Monitored Anesthesia Care)	สรุป2026-09-07-anesthesia-perioperative-combined
"ดีบ"	Deep (เช่น "deep sedation")	สรุป2026-09-07-anesthesia-perioperative-combined
"ไลฟ์"	Light (เช่น "light sedation" หรือผู้ป่วยเริ่มรู้สึกตัว/"เบา")	สรุป2026-09-07-anesthesia-perioperative-combined
