จำนวนโรงพยาบาลที่ทำการปลูกถ่ายอวัยวะได้ (ตามที่อาจารย์เล่าในคาบ)	**32 โรง** ในช่วงเวลาที่บรรยาย และมีแนวโน้มเพิ่มขึ้น [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**ตรวจสอบเจตจำนงที่แท้จริง**	อาจารย์เล่าเคสที่ญาติต้องการบริจาคแต่มีผลประโยชน์ทับซ้อน เช่น ผู้ป่วยทำประกันชีวิตที่จ่ายเงินเพิ่มหากมีการบริจาคอวัยวะ — พยาบาลประสานงานต้องตรวจสอบให้ชัดเจนว่าผู้ป่วย/ญาติต้องการบริจาคจริงๆ ไม่ใช่เพราะผลประโยชน์อื่นแอบแฝง [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**เกณฑ์ "ญาติสายตรง" ที่มีสิทธิ์เซ็นยินยอม**	ลำดับแรกคือ พ่อแม่ ตามด้วยคู่สมรส/บุตร — กรณีคู่สมรสต้อง **จดทะเบียนสมรสถูกต้องตามกฎหมาย** จึงจะเซ็นได้ หากเป็นคู่ที่ไม่ได้จดทะเบียนและไม่มีบุตรร่วมกัน **ไม่ถือเป็นญาติสายตรง เซ็นไม่ได้** แต่หากไม่ได้จดทะเบียนแต่มีบุตรร่วมกันและอยู่กินด้วยกันเกิน **5 ปี** จะมีสิทธิ์เซ็นยินยอมบริจาคอวัยวะได้ [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**ใบยินยอมผู้บริจาคอวัยวะ**	เป็นแบบฟอร์มมาตรฐานของสภากาชาดไทยที่ทุกโรงพยาบาลใช้ร่วมกัน ต้องอธิบายให้ญาติเข้าใจว่าจะบริจาคอวัยวะ/เนื้อเยื่อส่วนใดบ้าง (เลือกได้ทั้ง "ทุกอวัยวะ" หรือระบุเฉพาะ เช่น หัวใจ ตับ ไต ปอด เนื้อเยื่อ ผิวหนัง กระดูก) แล้วให้ญาติสายตรง (และผู้เกี่ยวข้องอื่น) เซ็น พร้อมพยาบาลประสานงานบันทึกข้อมูล [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**2 ครั้ง**	จำนวนครั้งที่ต้องประเมินสมองตาย	สรุป2026-09-03-nurse-coordinator-combined
**6 ชั่วโมง**	ระยะห่างระหว่างการประเมินสมองตาย 2 ครั้ง	สรุป2026-09-03-nurse-coordinator-combined
**3 ท่าน**	จำนวนแพทย์ที่ต้องลงนามรับรองผลการประเมินสมองตายให้ตรงกัน [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**6-8 ชั่วโมง**	ระยะเวลาที่ต้องงดยากันชัก/ยาบางชนิดก่อนเริ่มประเมินสมองตายครั้งที่ 1 [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**5 ปี**	ระยะเวลาอยู่กินร่วมกันขั้นต่ำ (กรณีไม่จดทะเบียนสมรสแต่มีบุตรร่วมกัน) ที่ทำให้มีสิทธิ์เซ็นยินยอมบริจาคอวัยวะแทนได้ [classroom]	สรุป2026-09-03-nurse-coordinator-combined
ลำดับสำคัญ	ขอบริจาค → **ลงนามบริจาคอวัยวะ (ญาติ)** และ **ประเมินสมองตาย 2 ครั้งห่างกัน 6 ชม. (ทีมดูแลผู้บริจาค)** ทั้งสองเงื่อนไขต้องผ่านก่อนจึงส่งเข้า OR ได้ — ข้อสอบท้ายบทข้อ 3 ทดสอบเรื่องนี้โดยตรง [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ประวัติการรักษา	อดีต DM, HT, CA ฯลฯ / ปัจจุบัน Dx, Tx, OR, CT ฯลฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ยา	ยารักษาโรคเดิม, ยารักษาปัจจุบัน [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
สารน้ำ	IV fluid, Oral Fluid [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
Hemodynamics	V/S, O2 sat, CVP, Urine Out ทุก 1 ชม., I/O ทุก 8 หรือ 24 ชม. [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
หมู่เลือด	A, B, O, AB และ Rh-, Rh+ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ส่วนประกอบของเลือด	FFP, PRC ฯลฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ผลการตรวจทางห้องปฏิบัติการ	CBC, Electrolyte, LFT, BUN, Cr, BS, HbA1C, UA, ABG, MUC, H/C, Sputum C/S ฯลฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ATB	ชนิด, ขนาดที่ได้รับต่อวัน, เริ่ม-หยุด [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
Infectious marker (รพ.donor/RC)	HIV, Hep B (HBsAg, Anti-HBc, Anti-HBs), Hep C, VDRL, CMV ฯลฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
การตรวจทางรังสี	Chest X-ray, US, CT, Fast ฯลฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
การตรวจอื่นๆ	ECG, Echo, Apnea test + ABG 2 ครั้ง (ก่อนและหลังหยุดเครื่องช่วยหายใจ) [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
**ประวัติดื่มแอลกอฮอล์**	สำคัญมากสำหรับการพิจารณารับตับ — ถ้าดื่มหนักเป็นประจำ (รวมเหล้าขาว) โรงพยาบาลปลายทางอาจไม่รับตับ แต่ไตส่วนใหญ่ยังพิจารณารับได้ [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**ประวัติสูบบุหรี่**	มีผลต่อการพิจารณารับปอด [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**น้ำหนัก/BMI**	ผู้บริจาคที่ BMI สูงมีความเสี่ยง fatty liver มากขึ้น เป็นอีกปัจจัยที่ใช้พิจารณารับตับ [classroom]/[จริง]	สรุป2026-09-03-nurse-coordinator-combined
**ไข้/อุณหภูมิร่างกาย**	หากผู้บริจาคมีไข้ต่อเนื่อง แพทย์ปลายทางอาจพิจารณาไม่รับหัวใจ (เสี่ยงติดเชื้อ) [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**สาเหตุของการเจ็บป่วย/อุบัติเหตุ**	เช่น ผู้ป่วยอายุน้อยที่มีเลือดออกในสมองโดยไม่ทราบสาเหตุชัดเจน แพทย์อาจสงสัยว่ามีปัญหาหลอดเลือดร่วมด้วยและต้องพิจารณาเพิ่มเติมก่อนรับอวัยวะ ประวัติเจ็บหน้าอก ปวดเกร็งกล้ามเนื้อ ประวัติผ่าตัด และโรคเก๊าท์ ก็เป็นข้อมูลที่ใช้ประกอบพิจารณา (โดยเฉพาะเรื่องไต) [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**ความน่าเชื่อถือของผลแล็บ**	ผลแล็บเบื้องต้นจากโรงพยาบาลผู้บริจาค (donor hospital) อาจคลาดเคลื่อนได้ ต้อง **รอผลแล็บยืนยันจากสภากาชาดไทยก่อนออกไปผ่าตัดเสมอ** เพราะถือเป็นผลที่แม่นยำที่สุด [classroom]	สรุป2026-09-03-nurse-coordinator-combined
ตัวอย่างแล็บที่ใช้พิจารณา	**HbA1C** สูง → สงสัยเบาหวาน → อาจกระทบการรับไต; **LFT/bilirubin** สูง (เหลือง) → อาจไม่รับตับ [classroom]	สรุป2026-09-03-nurse-coordinator-combined
**ประวัติมะเร็ง**	หากผู้บริจาคมีประวัติเป็นมะเร็ง ส่วนมากสภากาชาดจะ **ไม่ offer อวัยวะนั้น** เพราะเกรงว่าเซลล์มะเร็งจะแพร่กระจายไปยังผู้รับที่ต้องกินยากดภูมิคุ้มกัน (ทำให้ติดเชื้อง่ายและเซลล์มะเร็งเติบโตได้ดี) [classroom]/[จริง]	สรุป2026-09-03-nurse-coordinator-combined
Urine output	ติดตามทุก **1 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
I/O	บันทึกทุก **8 หรือ 24 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
Apnea test + ABG	ทำ **2 ครั้ง** (ก่อน และหลังหยุดเครื่องช่วยหายใจ)	สรุป2026-09-03-nurse-coordinator-combined
หมู่เลือด	A, B, O, AB + Rh- / Rh+	สรุป2026-09-03-nurse-coordinator-combined
จุดเริ่มต้น	**หอผู้ป่วยแจ้งมีผู้บริจาค (Potential Donor)** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ศูนย์กลางของผัง	**พยาบาลประสานงาน** ทำหน้าที่ **"รวบรวมข้อมูลและแจ้งทีมที่เกี่ยวข้อง"** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ฝ่ายที่พยาบาลประสานงานต้องเชื่อมโยงด้วย ได้แก่	หอผู้ป่วย, ผู้ป่วยและญาติ, แพทย์ที่เกี่ยวข้อง, พยาบาลห้องผ่าตัด, หน่วยรีเฟอร์/ยานยนต์ (นำส่งทีม/อวัยวะ), หน่วยอื่นๆ ที่เกี่ยวข้อง, ศูนย์รับบริจาคอวัยวะ สภากาชาดไทย [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
บทบาทของศูนย์รับบริจาคอวัยวะฯ ในผังนี้	**จัดสรรอวัยวะ** และ **จัดเก็บอวัยวะ** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
หัวข้อสไลด์	"การจัดสรรอวัยวะ" (ปรากฏซ้ำ 2 ครั้ง) [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ป้ายอวัยวะที่ปรากฏในภาพ	**ไตซ้าย, ไตขวา, ตับ, หัวใจ** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
คำศัพท์ระบุความเร่งด่วน	เคสหัวใจเร่งด่วนเรียกว่า **"Urgent"**; เคสตับเร่งด่วนได้ยินเป็น **"Super Gen"** ในเสียง (ไม่สามารถยืนยันตัวสะกดที่ถูกต้องแน่ชัด อาจเป็น "Super Urgent" — ดูตารางคำเพี้ยนท้ายไฟล์) [classroom]	สรุป2026-09-03-nurse-coordinator-combined
ขนส่งได้หลายทาง	เครื่องบินพาณิชย์ รถตู้ หรือเครื่องบินส่วนตัว (มีนักบินอาสาช่วยบินให้บางกรณี) [classroom]	สรุป2026-09-03-nurse-coordinator-combined
สายการบินพันธมิตรที่ offer ตั๋วฟรีให้ทีมผ่าตัดผ่านสภากาชาดไทย	**นกแอร์, แอร์เอเชีย, Bangkok Airways** [classroom]	สรุป2026-09-03-nurse-coordinator-combined
ตัวอย่างสิ่งที่ต้องนำส่งสภากาชาดเพิ่มเติมนอกจากอวัยวะ	ตัวอย่างเลือด/ต่อมน้ำเหลืองในช่องท้อง เพื่อใช้ตรวจ tissue typing/HLA typing (ชื่อแล็บที่ได้ยินไม่ชัดเจน — ดูตารางคำเพี้ยน) [classroom]	สรุป2026-09-03-nurse-coordinator-combined
กระติก/กระเป๋าเก็บอวัยวะแยกเป็นอย่างน้อย 2 ใบ	ใบที่ส่งกลับสภากาชาด กับใบที่กลับมาโรงพยาบาลต้นทาง — กระดูกและดวงตามีทีมจัดเก็บแยกต่างหาก [classroom]	สรุป2026-09-03-nurse-coordinator-combined
ลำดับที่มักออกสอบ	**ต้องได้ความยินยอมจากญาติก่อน** จึงตรวจแล็บเพิ่มเติมและแจ้งศูนย์รับบริจาคอวัยวะฯ [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
ป้ายกำกับหลัก	**"Cold Ischemic Time = CIT"** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
แถวตัวเลขที่ 1 ในไทม์ไลน์	4 ชั่วโมง / 6-10 ชั่วโมง / 12-18 ชั่วโมง [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
แถวตัวเลขที่ 2 ในไทม์ไลน์	4-6 ชั่วโมง / 10-12 ชั่วโมง / 24 ชั่วโมง [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
**หัวใจ**	**4 ชั่วโมง** (สั้นที่สุด — ต้องรีบที่สุด มักใช้เครื่องบิน/การเดินทางด่วน)	สรุป2026-09-03-nurse-coordinator-combined
**ตับ**	**6-10 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
**ตับอ่อน**	**12-18 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
**ปอด**	**4-6 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
**ลำไส้**	**10-12 ชั่วโมง**	สรุป2026-09-03-nurse-coordinator-combined
**ไต**	**24 ชั่วโมง** (ยาวที่สุด — ทนที่สุด)	สรุป2026-09-03-nurse-coordinator-combined
หัวใจ	สั้นที่สุด ประมาณ 4-6 ชม.	สรุป2026-09-03-nurse-coordinator-combined
ปอด	ประมาณ 6-8 ชม.	สรุป2026-09-03-nurse-coordinator-combined
ตับ	ประมาณ 12-18 ชม.	สรุป2026-09-03-nurse-coordinator-combined
ตับอ่อน	ประมาณ 12-18 ชม.	สรุป2026-09-03-nurse-coordinator-combined
ไต	ยาวที่สุด ประมาณ 24-36 ชม.	สรุป2026-09-03-nurse-coordinator-combined
เบอร์โทรกำกับซ้ำท้ายหัวข้อ	**1666** [สไลด์]	สรุป2026-09-03-nurse-coordinator-combined
แจ้งตาย	ขั้นตอน, วันที่, เวลา, สถานที่, การตรวจรักษาเพิ่มเติม, เวชระเบียน, สำนักงานเขต (ออกใบมรณะบัตร)	สรุป2026-09-03-nurse-coordinator-combined
ส่งร่าง	เอกสาร, ฉีดน้ำยาถนอมศพ, รถรับศพ, วันที่, เวลา	สรุป2026-09-03-nurse-coordinator-combined
1	ง. 6 อวัยวะ	สรุป2026-09-03-nurse-coordinator-combined
2	ข. หัวใจ	สรุป2026-09-03-nurse-coordinator-combined
3	ค. เมื่อประเมินสมองตายผ่าน	สรุป2026-09-03-nurse-coordinator-combined
4	ค. Clamp Artery Donor ถึง Reperfusion Recipient	สรุป2026-09-03-nurse-coordinator-combined
ข้อ 3 เป็นจุดดักพลาดสำคัญ	นักศึกษามักเข้าใจผิดว่าต้อง "รอผู้ป่วยเสียชีวิต (หัวใจหยุดเต้น)" ก่อนจึงนำอวัยวะออกได้ แต่สำหรับผู้บริจาคสมองตาย (DBD) จะนำอวัยวะออกขณะหัวใจยังเต้นอยู่ [เสริม]	สรุป2026-09-03-nurse-coordinator-combined
"เบรก้า...อยู่ที่ 6"	เบอร์ 1666 (Organ Donation Center hotline)	สรุป2026-09-03-nurse-coordinator-combined
"พระรามเกล้า"	โรงพยาบาลพระราม 9	สรุป2026-09-03-nurse-coordinator-combined
"นักบิณฑบาต"	นักบินจิตอาสา (volunteer pilot)	สรุป2026-09-03-nurse-coordinator-combined
"สนามบิน 604"	ท่าอากาศยาน/ลานจอดเฉพาะเครื่องบินส่วนตัว	สรุป2026-09-03-nurse-coordinator-combined
"ใบฮาวเวท"	ใบ Harvest (เอกสารบันทึกสภาพอวัยวะที่เก็บ)	สรุป2026-09-03-nurse-coordinator-combined
"uwu"	UW solution (University of Wisconsin solution — น้ำยาถนอมอวัยวะ)	สรุป2026-09-03-nurse-coordinator-combined
"ไดเลนติน"	Dilantin (Phenytoin) ยากันชัก	สรุป2026-09-03-nurse-coordinator-combined
"เอเจน" (ในบริบทคนไข้รอหัวใจเร่งด่วน)	Urgent case	สรุป2026-09-03-nurse-coordinator-combined
"Super Gen"	คำศัพท์เฉพาะสำหรับเคสตับเร่งด่วน (อาจเป็น "Super Urgent")	สรุป2026-09-03-nurse-coordinator-combined
"เต่าบิน"	ชื่อเฉพาะของโรงพยาบาล/หน่วยงานที่มีเครื่องบินส่วนตัว	สรุป2026-09-03-nurse-coordinator-combined
"คลินเบต"	น้ำยาถนอมอวัยวะอีกชนิดหนึ่ง (ไม่สามารถยืนยันชื่อสากลที่ถูกต้อง เช่น Custodiol/HTK)	สรุป2026-09-03-nurse-coordinator-combined
"เทปป้า" / "เทปผ้า"	ยาระงับประสาท/คลายกล้ามเนื้อชนิดหนึ่งที่ต้องงดก่อนประเมินสมองตาย	สรุป2026-09-03-nurse-coordinator-combined
"คอตบ 20/24", "PTA 24"	รายการแล็บ/ตัวอย่างเลือดที่สภากาชาดต้องการเพิ่มเติม (ไม่สามารถระบุชื่อแล็บที่ถูกต้อง)	สรุป2026-09-03-nurse-coordinator-combined
"L14"	มาตรากฎหมายที่เกี่ยวข้องกับการรับรองสิทธิ์ผู้มีอำนาจเซ็นยินยอม (ไม่สามารถระบุมาตราที่ถูกต้องแน่ชัด)	สรุป2026-09-03-nurse-coordinator-combined
"400 บาท"	ไม่สามารถระบุความหมายได้ชัดเจน (บริบทพูดถึงเคสหลังผ่าตัด)	สรุป2026-09-03-nurse-coordinator-combined
"4T"	อาจเป็นการออกเสียงเพี้ยนของคำว่า CIT เอง หรือคำย่ออื่นที่เกี่ยวกับระยะเวลาการขนส่งอวัยวะ	สรุป2026-09-03-nurse-coordinator-combined
