ป้ายกำกับหลัก	**"Cold Ischemic Time = CIT"** [สไลด์]	สรุป2026-09-03-nurse-coordinator-summary
แถวตัวเลขที่ 1 ในไทม์ไลน์	4 ชั่วโมง / 6-10 ชั่วโมง / 12-18 ชั่วโมง [สไลด์]	สรุป2026-09-03-nurse-coordinator-summary
แถวตัวเลขที่ 2 ในไทม์ไลน์	4-6 ชั่วโมง / 10-12 ชั่วโมง / 24 ชั่วโมง [สไลด์]	สรุป2026-09-03-nurse-coordinator-summary
แถว 1	4 ชม. / 6-10 ชม. / 12-18 ชม.	สรุป2026-09-03-nurse-coordinator-summary
แถว 2	4-6 ชม. / 10-12 ชม. / 24 ชม.	สรุป2026-09-03-nurse-coordinator-summary
หัวใจ	สั้นที่สุด ประมาณ 4-6 ชม.	สรุป2026-09-03-nurse-coordinator-summary
ปอด	ประมาณ 6-8 ชม.	สรุป2026-09-03-nurse-coordinator-summary
ตับ	ประมาณ 12-18 ชม.	สรุป2026-09-03-nurse-coordinator-summary
ตับอ่อน	ประมาณ 12-18 ชม.	สรุป2026-09-03-nurse-coordinator-summary
ไต	ยาวที่สุด ประมาณ 24-36 ชม.	สรุป2026-09-03-nurse-coordinator-summary
เบอร์โทรกำกับซ้ำท้ายหัวข้อ	**1666** [สไลด์]	สรุป2026-09-03-nurse-coordinator-summary
แจ้งตาย	ขั้นตอน, วันที่, เวลา, สถานที่, การตรวจรักษาเพิ่มเติม, เวชระเบียน, สำนักงานเขต (ออกใบมรณะบัตร)	สรุป2026-09-03-nurse-coordinator-summary
ส่งร่าง	เอกสาร, ฉีดน้ำยาถนอมศพ, รถรับศพ, วันที่, เวลา	สรุป2026-09-03-nurse-coordinator-summary
1	ง. 6 อวัยวะ	สรุป2026-09-03-nurse-coordinator-summary
2	ข. หัวใจ	สรุป2026-09-03-nurse-coordinator-summary
3	ค. เมื่อประเมินสมองตายผ่าน	สรุป2026-09-03-nurse-coordinator-summary
4	ค. Clamp Artery Donor ถึง Reperfusion Recipient	สรุป2026-09-03-nurse-coordinator-summary
ข้อ 3 เป็นจุดดักพลาดสำคัญ	นักศึกษามักเข้าใจผิดว่าต้อง "รอผู้ป่วยเสียชีวิต (หัวใจหยุดเต้น)" ก่อนจึงนำอวัยวะออกได้ แต่สำหรับผู้บริจาคสมองตาย (DBD) จะนำอวัยวะออกขณะหัวใจยังเต้นอยู่ [เสริม]	สรุป2026-09-03-nurse-coordinator-summary
