Field ผ่าตัด	Smaller operating field	สรุป2026-09-16-endoscopic-neurosurgery
การมองเห็น	Endoscopic visualization	สรุป2026-09-16-endoscopic-neurosurgery
ขั้นตอนและวิธีการ (Endoscopic transnasal) [สไลด์ หน้า 32]		สรุป2026-09-16-endoscopic-neurosurgery
การเตรียมเครื่องมืออุปกรณ์	เตรียมห้องผ่าตัด, ชุดเครื่องมือพื้นฐาน + Special instrument ได้แก่ **Endoscope set, Monitor, Camera control unit, Light source unit, Video recorder, Working instruments, Grasping forceps, Biopsy forceps, Scissors, Bipolar/Monopolar coagulation** — ต้องทดสอบการทำงานของเครื่องมือให้พร้อมใช้งานก่อนผ่าตัด	สรุป2026-09-16-endoscopic-neurosurgery
ผลของการตั้งระดับจุดหยดผิดพลาด [สไลด์ หน้า 19]		สรุป2026-09-16-endoscopic-neurosurgery
สูงกว่าค่าปกติ	น้ำไขสันหลังไม่ระบายออก	สรุป2026-09-16-endoscopic-neurosurgery
ต่ำเกินไป	น้ำไขสันหลังระบายออกมากเกินไป → อาจเกิด **brain herniation** → ปวดศีรษะ, **Tachycardia**, เหงื่อออกมาก, คลื่นไส้, ระดับความรู้สึกตัวลดลง	สรุป2026-09-16-endoscopic-neurosurgery
3 ประเด็นหลัก [สไลด์ หน้า 36]		สรุป2026-09-16-endoscopic-neurosurgery
รายละเอียด		สรุป2026-09-16-endoscopic-neurosurgery
**Safety environment**	low-light environment, complex equipment plug, foot switches, video equipment [สไลด์ หน้า 37]	สรุป2026-09-16-endoscopic-neurosurgery
**Ergonomics**	การใช้ MIS อย่างปลอดภัยและมีประสิทธิภาพ, space ในการทำงาน, การออกแบบห้องผ่าตัด, ขนาดห้อง [สไลด์ หน้า 37]	สรุป2026-09-16-endoscopic-neurosurgery
**Distension media**	fluid management, radiologic surveillance, laser, ultrasound [สไลด์ หน้า 37]	สรุป2026-09-16-endoscopic-neurosurgery
**Fluids for irrigation/distention media**	ต้อง warming ให้อุณหภูมิเหมาะสม — **microwave และ autoclave เป็นวิธี warming ที่ไม่สามารถควบคุมอุณหภูมิได้ (uncontrolled)** ต้องบริหารให้ถูกต้อง [สไลด์ หน้า 38]	สรุป2026-09-16-endoscopic-neurosurgery
**Positioning monitors**	Mayfield/headrest, Body support, Body alignment, Level of operating table [สไลด์ หน้า 40]	สรุป2026-09-16-endoscopic-neurosurgery
Instrument management	cleaning, disinfection [สไลด์ หน้า 40]	สรุป2026-09-16-endoscopic-neurosurgery
**Assessment of risk factors**	age-specific risk factors, allergy/sensitivity to medications, positioning, cardiovascular, respiratory, pregnancy, increased intraocular/intracranial pressure — ประเมิน risk ตาม procedure, position, operating time [สไลด์ หน้า 41]	สรุป2026-09-16-endoscopic-neurosurgery
**Gas insufflation**	gas distention media = **carbon dioxide** — ต้อง monitor ระดับ gas, ระวัง gas emboli [สไลด์ หน้า 42]	สรุป2026-09-16-endoscopic-neurosurgery
**Electrosurgery units**	ระวัง thermal injury / burn [สไลด์ หน้า 43]	สรุป2026-09-16-endoscopic-neurosurgery
**Fluid distention media**	0.9% sodium chloride, Lactated Ringer's solution — monitor **อุณหภูมิ 37°C**, volume, fluid emboli, hypothermia, hypovolemia, calculation of blood loss [สไลด์ หน้า 45-46]	สรุป2026-09-16-endoscopic-neurosurgery
**Complex technology**	ต้องมี education/competency training สำหรับพยาบาลในการใช้ MIS และ computer-assisted equipment, team training, documentation, policy & procedure ที่พัฒนา-ทบทวน-เข้าถึงได้ในหน่วยงาน, Quality assurance/performance improvement (structure-process-clinical outcome) [สไลด์ หน้า 47-48]	สรุป2026-09-16-endoscopic-neurosurgery
ETV เชื่อมต่อระหว่างอะไรกับอะไร	The 3rd ventricle ↔ Interpeduncular cistern ผ่าน **Tuber cinereum**	สรุป2026-09-16-endoscopic-neurosurgery
membrane ที่ต้องเปิดเข้าไปใน ETV	**Liliequist membrane**	สรุป2026-09-16-endoscopic-neurosurgery
อุปกรณ์ถ่างขยาย floor of third ventricle	**Fogarty catheter No. 4** ถ่างขยายขนาด 4-5 มม.	สรุป2026-09-16-endoscopic-neurosurgery
ตำแหน่ง skin incision ของ ETV	หน้าต่อ coronal suture เล็กน้อย ห่างแนวกลาง 1.5 ซม.	สรุป2026-09-16-endoscopic-neurosurgery
ตำแหน่ง burr hole โดยทั่วไปของ ETV	Frontal หรือ Occipital (Parietal = กรณีพิเศษ)	สรุป2026-09-16-endoscopic-neurosurgery
มุมกล้อง rigid telescope ที่ใช้	0°, 30°, 70°	สรุป2026-09-16-endoscopic-neurosurgery
ระดับตั้งจุดหยด EVD มาตรฐาน	10 ซม. เหนือระดับรูหู (เทียบเท่า Foramen of Monro)	สรุป2026-09-16-endoscopic-neurosurgery
ท่านอนหลังผ่าตัด ETV	นอนหงายศีรษะสูง 30 องศา ศีรษะ-คอตรง	สรุป2026-09-16-endoscopic-neurosurgery
Distension media ของ gas insufflation	Carbon dioxide (CO2) — ไม่ใช่ air หรือ N2O	สรุป2026-09-16-endoscopic-neurosurgery
Fluid distention media	0.9% NSS, Lactated Ringer's — ต้อง warm ถึง 37°C	สรุป2026-09-16-endoscopic-neurosurgery
จุดต่างสำคัญ Endoscopic transnasal vs Sublabial transseptal	Endoscopic = ไม่มีแผลภายนอก, septum ไม่ถูกเอาออก, ไม่ต้อง pack จมูกหลังผ่าตัด / Sublabial = มีแผล, เอา septum ออกแล้วใส่กลับ, pack จมูก 3-5 วัน	สรุป2026-09-16-endoscopic-neurosurgery
วิธี warming irrigation fluid ที่ "ห้าม/ไม่ควรใช้เพราะควบคุมไม่ได้"	Microwave และ Autoclave (uncontrolled methods)	สรุป2026-09-16-endoscopic-neurosurgery
Pituitary gland ขนาดและตำแหน่ง	รูปไข่ ขนาด ~1 ซม. อยู่ posterior fossa	สรุป2026-09-16-endoscopic-neurosurgery
**EVD ตั้งจุดหยด**	"สูงไป-ไม่ไหล, ต่ำไป-ไหลจนเคลื่อน (herniation)"	สรุป2026-09-16-endoscopic-neurosurgery
