2000	ปลูกถ่ายแขนและมือระหว่างฝาแฝดทารกเพศหญิง โดย V. Pathmanathan ศัลยแพทย์มาเลเซีย (ไม่ใช้ยากดภูมิคุ้มกัน) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2003	ปลูกถ่ายมือและปลายแขนคู่ โดย Hildegunde Piza ประเทศออสเตรีย [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2005	ปลูกถ่ายใบหน้าบางส่วน (partial face) สำเร็จครั้งแรก (ฝรั่งเศส) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2006	ปลูกถ่ายขากรรไกรครั้งแรกร่วมกับไขกระดูกของผู้ป่วยเอง โดย Eric M. Genden (Mount Sinai Hospital, New York) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2008	ทารกคนแรกเกิดจากรังไข่ที่ปลูกถ่าย; ปลูกถ่ายใบหน้าเกือบทั้งหมด (80%) สำเร็จครั้งแรก (รวม palate, nose, cheeks, eyelid) โดย Maria Siemionow (Cleveland, USA) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2010	ปลูกถ่ายใบหน้าเต็มรูปแบบครั้งแรก โดย Dr Joan Pere Barret และทีม ที่ Hospital Universitari Vall d'Hebron วันที่ 26 กรกฎาคม 2010 บาร์เซโลนา สเปน [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
2012-2013	University of Maryland Medical Center ผ่าตัดเมื่อมีนาคม 2012 (36 ชั่วโมง) รวมการเปลี่ยนขากรรไกรทั้งสองข้าง ฟัน ลิ้น ผิวหนัง และเนื้อเยื่อประสาท/กล้ามเนื้อจากหนังศีรษะถึงคอ รายงานวันที่ 18 มิถุนายน 2013 [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
[classroom] อาจารย์ขยายความเพิ่มเติมเรื่องการปลูกถ่ายใบหน้า	ปัจจุบันยังมีการผ่าตัดลักษณะนี้อยู่แต่ไม่ค่อยเป็นข่าว มักเป็นกรณี "ความผิดปกติของกระโหลกหน้า" ที่ต้องทำร่วมกันหลายสาขา (ENT, ศัลยกรรมพลาสติก, Neuro ในกรณีมีพยาธิสภาพในโพรงสมอง) และผลลัพธ์มักค่อยๆ ดีขึ้นจากการผ่าตัดซ้ำหลายครั้ง ไม่ได้เห็นผลตั้งแต่ครั้งแรก	สรุป2026-09-03-organ-transplantation-combined
**Autograft**	graft ของตัวเอง	สรุป2026-09-03-organ-transplantation-combined
**Isograft**	graft จากฝาแฝด	สรุป2026-09-03-organ-transplantation-combined
**Allograft**	graft จาก species เดียวกัน	สรุป2026-09-03-organ-transplantation-combined
**Xenograft**	graft จากต่าง species	สรุป2026-09-03-organ-transplantation-combined
Bone marrow	heart, lung	สรุป2026-09-03-organ-transplantation-combined
Bone graft, cartilage	liver, kidney	สรุป2026-09-03-organ-transplantation-combined
Corneal graft	pancreas, intestine	สรุป2026-09-03-organ-transplantation-combined
Skin	hand, arm	สรุป2026-09-03-organ-transplantation-combined
[classroom] ตัวอย่างเสริมที่อาจารย์ยกให้เห็นภาพ Xenograft	การผ่าตัดเปลี่ยนลิ้นหัวใจ (heart valve) โดยใช้ลิ้นหัวใจจากวัวหรือหมู ถือเป็นการปลูกถ่ายข้ามสปีชีส์	สรุป2026-09-03-organ-transplantation-combined
Deceased donor	Heartbeating donor / Nonheartbeating donor	สรุป2026-09-03-organ-transplantation-combined
Living related donor (กรณีไต)	ต้องเป็น**สามีภรรยาที่มีหลักฐานการจดทะเบียนสมรส หรืออยู่กินฉันสามีภรรยาอย่างน้อย 3 ปี** นับจากวันที่เริ่มฟอกเลือดหรือล้างไตทางหน้าท้อง	สรุป2026-09-03-organ-transplantation-combined
3.4 **Apnea test** ให้ผลบวก	ไม่มีการเคลื่อนไหวของทรวงอกและหน้าท้อง เมื่อหยุดเครื่องช่วยหายใจอย่างน้อย **10 นาที**	สรุป2026-09-03-organ-transplantation-combined
Heartbeating donors [สไลด์]	brain dead จาก neurologic trauma; รักษาด้วย mechanical ventilation และ/หรือ cardiopulmonary bypass เพื่อป้องกัน ischemic damage ต่ออวัยวะสำคัญ; อวัยวะหลัก: heart, lung, liver, kidney, pancreas, small bowel	สรุป2026-09-03-organ-transplantation-combined
Nonheartbeating donors [สไลด์]	ไม่ได้รับ cardiopulmonary/ventilator support หลังสมองตาย; บริจาคได้: skin, bone, heart valves, blood vessel, corneas	สรุป2026-09-03-organ-transplantation-combined
Living related Donor [สไลด์]	สมาชิกครอบครัว/คู่สมรส	สรุป2026-09-03-organ-transplantation-combined
ข้อดี	donor-recipient matches ดี, ลด waiting time, สามารถวางแผนและกำหนดขั้นตอนผ่าตัดได้	สรุป2026-09-03-organ-transplantation-combined
Ethical concerns	inform consent ด้วยความสมัครใจโดยไม่ถูกบังคับ, สุขภาพดีเยี่ยม, ไม่มีภาวะแทรกซ้อนทางจิตเวช	สรุป2026-09-03-organ-transplantation-combined
[classroom] ลำดับการเอาอวัยวะออกในเคส heartbeating donor	อวัยวะหลักที่ต้องพึ่งเครื่องพยุงหัวใจ (เช่น หัวใจ ตับ) ต้องเอาออกก่อนขณะยังใช้เครื่องช่วยหัวใจ (bypass) อยู่ ส่วนอวัยวะที่ไม่ต้องพึ่งเครื่องหัวใจแล้ว (เช่น กระจกตา, skin) สามารถเก็บทีหลังได้	สรุป2026-09-03-organ-transplantation-combined
Transplantation team สำหรับ Emergency	เตรียมพร้อม 2 ทีม (Donor & Recipient) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Staff Qualification	RN1 = Team leader**, RN2 = CVT surgery, RN3 = Vascular surgery**, RN4 = Basic General surgery** [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Competency	Physical condition, Psychological condition, Knowledge and skills for organ transplantation, Skill of effective communication [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Effective Communication เกี่ยวข้องกับ	Coordinator, Transplantation team, Physician/Anesthesiologist/Laboratory, Ward/ICU, โรงพยาบาลอื่น, Red Cross organization, Transplantation unit, Morgue [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
[classroom] รายละเอียดเพิ่มเติมจากประสบการณ์จริงที่ศิริราช		สรุป2026-09-03-organ-transplantation-combined
ระดับ RN แบ่งตาม competency	RN1 (Leader) ต้องผ่านประสบการณ์ทุกประเภทการผ่าตัด, RN2 ต้องผ่านงาน CVT surgery ที่ซับซ้อน, RN3 ต้องผ่านงาน Vascular surgery, RN4 (Basic) คือน้องที่ผ่านห้องผ่าตัดทั่วไป — น้องที่เคยอยู่ห้องผ่าตัดไตมาก่อนจะได้เปรียบเพราะเคยเห็นงานมาก่อน	สรุป2026-09-03-organ-transplantation-combined
ขนาดห้องผ่าตัด [สไลด์]		สรุป2026-09-03-organ-transplantation-combined
Donor room	อย่างน้อย 20x20x10 ฟุต หรือ 400 ft² (37 m²)	สรุป2026-09-03-organ-transplantation-combined
Recipient room	อย่างน้อย 20x30x10 ฟุต หรือ 600 ft² (60 m²)	สรุป2026-09-03-organ-transplantation-combined
[classroom] หลักปฏิบัติจริงเมื่อหาห้องขนาดมาตรฐานไม่ได้	ให้เลือก **ห้องที่ใหญ่ที่สุดเป็นห้อง Recipient เสมอ** เพราะอุปกรณ์ฝั่งผู้รับ (recipient) มีจำนวนมากกว่าฝั่งผู้ให้ (donor) มาก และควรจัดห้อง Donor กับ Recipient ให้อยู่ **ใกล้กันมากที่สุด** เพื่อลดระยะเวลาขนย้ายอวัยวะ (transfer organ) ซึ่งมีความหมายมากโดยเฉพาะเคสหัวใจที่แข่งกับเวลาทุกนาที	สรุป2026-09-03-organ-transplantation-combined
หลักการเตรียม	Special instrument & Accessory แบ่งตาม Donor surgery, Organ procurement preparation, Transplantation surgery (Vascular instruments, Perfusion instruments); เตรียมสารละลายเย็น (sterile ice, UW, Eurocollin); เตรียมเอกสาร [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
เครื่องมือพิเศษที่ทีมต้องใส่เพิ่มในวันไป Harvest		สรุป2026-09-03-organ-transplantation-combined
[classroom] รายละเอียดปฏิบัติจริง		สรุป2026-09-03-organ-transplantation-combined
กระเป๋าแบ่งเป็น 2 ใบ	(1) กระเป๋ามาตรฐาน (standard set) บรรจุเครื่องมือพื้นฐานที่พร้อมใช้เสมอ (2) กระเป๋าพิเศษ (special set) ที่ต้องมาร์คแจ้งรายการที่ยังขาด/ยังไม่ได้ใส่ เนื่องจากอุปกรณ์พิเศษบางชิ้นมีจำนวนจำกัดต้องหมุนเวียนใช้ร่วมกัน (เช่น หัวเลื่อยมีเพียง 1-2 อัน)	สรุป2026-09-03-organ-transplantation-combined
ประเด็น 0.9% NSS	วิธีการทำให้ปราศจากเชื้อแบบเดิมถูกยกเลิกการนำเข้าประเทศไทย เนื่องจากถุงพลาสติกด้านนอกบางไม่ทนความเย็น เพราะบริษัทไม่นำสินค้าเข้าประเทศไทยแล้ว [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
[classroom] อัปเดตจากคาบเรียน		สรุป2026-09-03-organ-transplantation-combined
Incision	**Supra sternal notch ถึงเหนือ symphysis pubis** [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
ตรวจ Abdominal organ inspection	aorta, SVC, pulmonary artery, Lt./Rt. pulmonary vein, IVC	สรุป2026-09-03-organ-transplantation-combined
Packing Organ สำหรับการขนส่ง — Plastic bag 3 ชั้น [สไลด์]		สรุป2026-09-03-organ-transplantation-combined
ชั้นในสุด	ใส่อวัยวะและ cool solution	สรุป2026-09-03-organ-transplantation-combined
ชั้นที่ 2	ไม่ใส่อะไร	สรุป2026-09-03-organ-transplantation-combined
ชั้นที่ 3	ใส่ป้ายระบุอวัยวะ/ข้าง	สรุป2026-09-03-organ-transplantation-combined
[classroom] ขยายความเรื่องการห่อ 3 ชั้น — วิวัฒนาการที่อาจารย์เล่า	สมัยก่อนใช้ผ้าเบฟ (blue wrap แบบผ้า) ห่อชั้นแรก แต่มีปัญหาผ้าสูญหายเมื่อไปถึงโรงพยาบาลปลายทาง ต่อมาเปลี่ยนมาใช้ถุงพลาสติกทั้งหมด แต่มีปัญหามองไม่เห็นว่าห่อไปกี่ชั้นแล้วเวลารีบเร่ง สุดท้ายจึงตกลงใช้ชั้นแรกเป็น**กระดาษห่อเครื่องมือแบบ sterile สีฟ้า ("blue pass")** ตามด้วยถุงพลาสติกอีก 2 ชั้น (รวม 3 ชั้น) — ต้องผูกด้วย **cord tape เท่านั้น ห้ามใช้หนังยาง**	สรุป2026-09-03-organ-transplantation-combined
Heart	4-6 hr.	สรุป2026-09-03-organ-transplantation-combined
Lung	4-6 hr.	สรุป2026-09-03-organ-transplantation-combined
Liver	24 hr.	สรุป2026-09-03-organ-transplantation-combined
Kidney	24-72 hr.	สรุป2026-09-03-organ-transplantation-combined
Pancreas	12-18 hr.	สรุป2026-09-03-organ-transplantation-combined
Bowel	10-12 hr.	สรุป2026-09-03-organ-transplantation-combined
[classroom] [เน้นข้อสอบ] อาจารย์เน้นย้ำแนวคิด **"golden time"** ของหัวใจเป็นพิเศษ	นับเวลาตั้งแต่ clamp time ที่ตัวผู้บริจาค (donor) จนถึงต่อเสร็จที่ผู้รับ (recipient) ควรอยู่ภายใน **4 ชั่วโมง** — ความเครียดหลักจึงอยู่ที่ปลายทางว่าทีมศัลยแพทย์จะต่อได้เร็วแค่ไหน หากเวลาเลยไปมากหัวใจจะเต้นช้าลงและอาจต้องใส่เครื่องกระตุ้นหัวใจ (pacemaker/pacing) หรือเตรียมเครื่อง ECMO สำรอง หากมีการใช้เครื่องช่วยพยุง (block/ECMO) จะสามารถยืดเวลาออกไปได้อีก **6-7 ชั่วโมง** — ตรงกับตัวเลขในสไลด์ (หัวข้อ 14) ที่ระบุว่า preservation fluid & surface cooling ช่วยขยายเวลาได้	สรุป2026-09-03-organ-transplantation-combined
Heart	M: 0-35 yrs / F: 0-40 yrs	สรุป2026-09-03-organ-transplantation-combined
Lung	0-45 yrs.	สรุป2026-09-03-organ-transplantation-combined
Heart-lung	0-50 yrs.	สรุป2026-09-03-organ-transplantation-combined
Liver	0-45 yrs.	สรุป2026-09-03-organ-transplantation-combined
Kidney	6 m.-60 yrs.	สรุป2026-09-03-organ-transplantation-combined
Pancreas	3 m.-60 yrs.	สรุป2026-09-03-organ-transplantation-combined
Kidney & pancreas	3 m.-60 yrs.	สรุป2026-09-03-organ-transplantation-combined
[classroom] รายละเอียด perfusion หัวใจที่อาจารย์เล่า	ต้องควบคุมแรงดัน (pressure) ของน้ำยาที่ไหลผ่านเป็นรายนาที เช่น นาทีแรกใช้แรงดันบีบสูงสุด (มีตัวเลขกำกับเฉพาะที่ต้องจดจำ/มีโน้ตส่วนตัว) นาทีที่สองลดแรงดันลงครึ่งหนึ่ง เป็นลำดับขั้น — หากไม่มีอุปกรณ์ pressure bag ต้องใช้วิธีแขวนขวดน้ำเกลือให้สูงแทนเพื่อสร้างแรงดันไล่น้ำยาแทน	สรุป2026-09-03-organ-transplantation-combined
TBM930	6 ที่นั่ง (4 คน)	สรุป2026-09-03-organ-transplantation-combined
TBM850	6 ที่นั่ง (4 คน)	สรุป2026-09-03-organ-transplantation-combined
Cessna 400	4 ที่นั่ง (2 คน)	สรุป2026-09-03-organ-transplantation-combined
GA8-TC320	6 ที่นั่ง (4 คน)	สรุป2026-09-03-organ-transplantation-combined
DA42	4 ที่นั่ง (2 คน)	สรุป2026-09-03-organ-transplantation-combined
ข้อจำกัดสัมภาระ (เนื่องจากเครื่องบินขนาดเล็ก)	กระติกน้ำแข็งและกระเป๋าเครื่องมือ น้ำหนักรวมต้อง**ไม่เกิน 50 กิโลกรัม**; กระเป๋าขนาดไม่เกิน **56x36x23 ซม.** (รวมด้ามจับ ล้อ และกระเป๋าด้านข้าง) น้ำหนัก **7 กิโลกรัม** จึงจะขึ้นเครื่องบินพาณิชย์ได้ [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
[classroom] อัปเดตจากประสบการณ์จริงกับสายการบินพาณิชย์ (นกแอร์, ไทยแอร์เอเชีย)	ปัจจุบันเริ่มมีการจำกัดน้ำหนักกระติกน้ำแข็ง **ไม่ให้เกิน 32 กิโลกรัม** (ต่างจากตัวเลขในสไลด์ที่ระบุ 50 กก. รวมกระเป๋าเครื่องมือ — อาจเป็นข้อกำหนดที่เปลี่ยนแปลงไปตามยุคสมัย/สายการบิน) อาจารย์เคยต้องจ่ายค่าน้ำหนักเกินหลายครั้งและต้องลดปริมาณน้ำแข็งลง	สรุป2026-09-03-organ-transplantation-combined
ปัญหาที่เกิดขึ้นจากการเปลี่ยนนักบิน	แต่ก่อนนักบินอาสาจะโทรประสานกับ coordinator ตลอดเส้นทาง แต่นักบินรุ่นใหม่ (ที่บินเพื่อเก็บชั่วโมงบิน) มักไม่โทรแจ้งระหว่างทาง ทำให้ทีมที่รอ (โดยเฉพาะฝั่งรับ) ไม่ทราบความคืบหน้าจนกว่าเครื่องจะลงจอด — ทำให้เวลาที่หายไปเพียง 5-10 นาทีมีความหมายมาก	สรุป2026-09-03-organ-transplantation-combined
Kidney Transplantation Instruments	Perfusion set, Kidney transplantation set, Special instruments, Accessory [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Special Instrument	aortic clamp	สรุป2026-09-03-organ-transplantation-combined
Surgical Supply	chest drain 2-3 set	สรุป2026-09-03-organ-transplantation-combined
Living related Donor	Flank incision, Nephrectomy หรือ Laparoscopic Nephrectomy [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
**KT set = Vascular set**	Vascular forceps, Vascular clamp, Vascular scissors, Fine Needle holder (5/0, 6/0); Accessory: Vascular Sling [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
**Time out ครั้งที่ 2 ก่อนเปิด Ureteric stent** ตรวจสอบ	1) ชนิด/ยี่ห้อ 2) ขนาด/(ข้าง) 3) Expire date — ใช้ **Double Ureteric stent 4.8 Fr** (ตาม JCI standard: ASC 7.4) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Position	Supine; Incision แบบ **Gibson incision หรือ Hockey-stick incision**	สรุป2026-09-03-organ-transplantation-combined
[classroom] [เน้นข้อสอบ] ประเด็นการเลือกข้างไต (kidney side selection) ที่อาจารย์อธิบายละเอียดในคาบ (ตอบคำถามนักศึกษา)		สรุป2026-09-03-organ-transplantation-combined
โรคพื้นฐานที่พบบ่อย	**Cirrhosis** ของตับ	สรุป2026-09-03-organ-transplantation-combined
ขั้นตอนหลัก	Liver Perfusion, **Hepatectomy**, **Cholecystectomy** (มีลำดับขั้นตอนกำกับหมายเลข 1-5 ในแผนภาพ) [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
Living related donor	มีขั้นตอนกำกับ 1-4 ในแผนภาพ ("Before & After")	สรุป2026-09-03-organ-transplantation-combined
Mechanical Circulatory Support (MCS) ที่เกี่ยวข้อง	Artificial heart, Ventricular Assist Device (LVAD, RVAD), **ECMO (Extracorporeal membrane oxygenation)** [สไลด์]	สรุป2026-09-03-organ-transplantation-combined
ข้อห้ามในการผ่าตัดปลูกถ่ายหัวใจ (Guideline จากสมาคมแพทย์โรคหัวใจแห่งประเทศไทย) [สไลด์]		สรุป2026-09-03-organ-transplantation-combined
1	อายุเกิน 65 ปี	สรุป2026-09-03-organ-transplantation-combined
2	มีภาวะติดเชื้อรุนแรงอยู่ด้วย	สรุป2026-09-03-organ-transplantation-combined
3	โรคหลอดเลือดสมอง หรือโรคหลอดเลือดส่วนปลายตีบรุนแรง	สรุป2026-09-03-organ-transplantation-combined
4	ประวัติโรคมะเร็งในเวลา 5 ปีที่ผ่านมาและมีโอกาสกลับมาเป็นได้อีก ยกเว้นมะเร็งผิวหนังบางชนิด	สรุป2026-09-03-organ-transplantation-combined
5	โรคตับที่รุนแรง	สรุป2026-09-03-organ-transplantation-combined
6	Systemic disease ที่เกี่ยวข้องกับหลายอวัยวะ	สรุป2026-09-03-organ-transplantation-combined
7	ใช้สารเสพติดหรือแอลกอฮอล์เรื้อรัง	สรุป2026-09-03-organ-transplantation-combined
8	สภาวะจิตใจ/อารมณ์ไม่คงที่ หรือไม่มีศักยภาพในการติดตามการรักษาและดูแลตนเองอย่างเคร่งครัดหลังปลูกถ่ายหัวใจ	สรุป2026-09-03-organ-transplantation-combined
9	มี fixed pulmonary hypertension	สรุป2026-09-03-organ-transplantation-combined
[classroom] เพิ่มเติมเรื่อง Living related donor สำหรับตับ	มักพบในสายเลือดเดียวกัน กรณีที่พบบ่อยคือ **พ่อให้ตับแก่ลูก** ในกรณีที่ผู้รับเป็นเด็ก (ตัวเล็ก) จะ**ไม่ตัดตับทั้งใบของผู้ให้มาใส่ทั้งหมด** ต้องมีการแบ่ง (split) ตับบางส่วนเนื่องจากร่างกายเด็กเล็กเกินกว่าจะรับตับเต็มใบได้	สรุป2026-09-03-organ-transplantation-combined
[classroom] เรื่องเล่าเชิงความปลอดภัย (reperfusion)	อาจารย์เคยมีประสบการณ์ที่น้ำสำหรับ reperfusion "ไม่ร้อนพอ" ในช่วงแรก แล้วต่อมาปรับให้ร้อนขึ้นแต่กลับ**ร้อนเกินไป** จนเกิดควันขึ้นในช่องท้องขณะใส่ตับกลับเข้าไป — เป็นตัวอย่างเน้นย้ำความสำคัญของการควบคุมอุณหภูมิสารน้ำในแต่ละขั้นตอนของการผ่าตัดให้เหมาะสม (ตรงกับประเด็นเสี่ยง 1.4 ในหัวข้อ Intra-operative nursing care ด้านล่าง) และการปรึกษาทีม/หัวหน้าเวรทันทีเมื่อพบสถานการณ์ผิดปกติ	สรุป2026-09-03-organ-transplantation-combined
Pre-operative Nursing care [สไลด์]		สรุป2026-09-03-organ-transplantation-combined
Preparing physical condition ของผู้ป่วยและครอบครัว (donor, recipient)	physical assessment, infection assessment, laboratory test	สรุป2026-09-03-organ-transplantation-combined
Psychological support ผู้ป่วยและครอบครัว (donor, recipient)	จัดการ anxiety, fear (graft rejection, surgical complication), social support	สรุป2026-09-03-organ-transplantation-combined
Intra-operative nursing care		สรุป2026-09-03-organ-transplantation-combined
Process Flow Chart Overview [สไลด์]	Assessment / Preparation / Counseling → Waiting list → Donor care, Organ procurement, Recipient allocation → Preop management, Surgical procedure → Intraoperative management → Early postop management → Recovery postop management → Discharge planning → Long-term Management & Follow up → Evaluation & management of Complications, Graft function, Survival rate	สรุป2026-09-03-organ-transplantation-combined
The Successful of Organ Transplantation (6 ปัจจัย) [สไลด์]		สรุป2026-09-03-organ-transplantation-combined
[classroom] [เน้นข้อสอบ] อาจารย์ให้ตัวเลขอัตราการรอดชีวิต (survival rate) หลังปลูกถ่ายอวัยวะ ประกอบ Graft function/Survival rate ใน process flow		สรุป2026-09-03-organ-transplantation-combined
**ปีแรก (1-year survival)**	ทุกอวัยวะมีอัตราการรอดชีวิตใกล้เคียงกัน ประมาณ **90%**	สรุป2026-09-03-organ-transplantation-combined
**ปีที่ 3 (3-year survival)**	อวัยวะ **ปอด (lung)** ลดลงชัดเจนที่สุดเมื่อเทียบกับอวัยวะอื่น	สรุป2026-09-03-organ-transplantation-combined
**ปีที่ 5 (5-year survival)**	อวัยวะ**ไต (kidney)** ยังคงอยู่ที่ประมาณ **50%**	สรุป2026-09-03-organ-transplantation-combined
**เกณฑ์วินิจฉัยสมองตายฉบับที่ 7 (26 ม.ค. 2554)**	ลำดับเงื่อนไข 1-3, สาเหตุที่ต้องแยกออก (พิษยา, อุณหภูมิกายต่ำกว่า 32°C, endocrine/metabolic disturbance, shock ยกเว้น neurogenic shock), รายชื่อ brainstem reflex ทั้ง 6 ข้อ, ระยะเวลาสังเกตอาการตามกลุ่มอายุ (6 ชม./48 ชม./24 ชม.), Apnea test (หยุดเครื่องช่วยหายใจ 10 นาที), วิธีทดแทนเมื่อทำ Apnea test ไม่ได้ (cerebral angiography, isotope brain scan, EEG)	สรุป2026-09-03-organ-transplantation-combined
**จำนวนบุคลากรทีม emergency**	RN=4, PN=1 และการแบ่งทีม Retrieval (RN=2) vs Transplantation (RN=2-3, PN=1-2)	สรุป2026-09-03-organ-transplantation-combined
น้ำยาถนอมอวัยวะ 3 ชนิด	Custodial, UW solution, Euro-collins	สรุป2026-09-03-organ-transplantation-combined
**Isograft ≠ Allograft**	Isograft มาจากฝาแฝดแท้ (genetically identical) ส่วน Allograft มาจาก species เดียวกันแต่ไม่ใช่แฝด — มักเข้าใจผิดว่าเป็นกลุ่มเดียวกัน	สรุป2026-09-03-organ-transplantation-combined
**[classroom]** ไตข้างซ้าย vs ขวา	ศัลยแพทย์เลือกซ้ายก่อนเพราะ**เส้นเลือดยาวกว่า ต่อง่ายกว่า** ไม่ใช่เพราะข้างขวาใช้ไม่ได้ — ทั้งสองข้างใช้ได้ทางคลินิก เพียงแต่เทคนิคยากง่ายต่างกัน	สรุป2026-09-03-organ-transplantation-combined
**4°C (0-4°C)**	อุณหภูมิสารละลายเย็นที่ใช้แช่อวัยวะหลังนำออก อาจารย์เน้นย้ำชัดเจนว่า "ต้องจำตัวเลขนี้ไว้" — ออกซ้ำทั้งในหัวข้อ preservation, packing และ intra-op risk	สรุป2026-09-03-organ-transplantation-combined
**อัตราการรอดชีวิต**	ปีแรก ~90% ทุกอวัยวะ, ปีที่ 3 ปอดลดลงชัดเจนที่สุด, ปีที่ 5 ไตยังอยู่ที่ ~50%	สรุป2026-09-03-organ-transplantation-combined
งานวิจัยรามาธิบดี (เริ่มปี 2555)	แพทย์วินิจฉัยภาวะสมองตายมีเพียง ~50% — เป็นสาเหตุหนึ่งของการเสียโอกาสผู้ป่วยที่รอรับบริจาค	สรุป2026-09-03-organ-transplantation-combined
ออร์แกน อาริส	Organ Harvest (การนำอวัยวะออก)	สรุป2026-09-03-organ-transplantation-combined
ฮาวเมส / ฮาวเวส	Harvest	สรุป2026-09-03-organ-transplantation-combined
รีทิมอลทีม	Retrieval team	สรุป2026-09-03-organ-transplantation-combined
คอร์ดิเนเตอร์	Coordinator	สรุป2026-09-03-organ-transplantation-combined
เพอร์ฟิว / เพอร์ฟิวชั่น	Perfusion	สรุป2026-09-03-organ-transplantation-combined
เอ็มโม / เอ็กโม	ECMO	สรุป2026-09-03-organ-transplantation-combined
แคมป์	Clamp	สรุป2026-09-03-organ-transplantation-combined
เจี้ยน / เซอร์เจียน	Surgeon	สรุป2026-09-03-organ-transplantation-combined
คาโตเดรอล	Custodiol (Custodial solution)	สรุป2026-09-03-organ-transplantation-combined
เดเตอร์	Dermatome	สรุป2026-09-03-organ-transplantation-combined
ยูนิเตอร์	Ureter	สรุป2026-09-03-organ-transplantation-combined
ทชูกราฟ / โซลิทกราฟ	Tissue graft / Solid organ graft	สรุป2026-09-03-organ-transplantation-combined
สเปิร์มลาย	Sterile slush (น้ำแข็งปลอดเชื้อสำเร็จรูป)	สรุป2026-09-03-organ-transplantation-combined
ฮัลลัง / ฮัลลังชีน	Pulmonary hilum (ขั้วปอด)	สรุป2026-09-03-organ-transplantation-combined
ไซเด็กซ์	อุปกรณ์/สารเคมีสำหรับทำน้ำแข็งปลอดเชื้อ (ยังไม่ยืนยันชื่อยี่ห้อ)	สรุป2026-09-03-organ-transplantation-combined
