ประเภทเหตุการณ์ 8 กลุ่ม (เรียงตามแกน X) [สไลด์]	Wrong-patient/wrong-site/wrong-procedure, Unintended Retention of a Foreign Body, Op/Post-op Complication, Infection-Related Event, Transfusion Error, Anesthesia-Related Event, Unassigned, Transfer-Related Event	สรุป2026-08-28-risk-management-combined
ที่มา	หนังสือ **Root Cause Analysis in Health Care: Tools and Techniques, Sixth Edition** [สไลด์]	สรุป2026-08-28-risk-management-combined
2014	73	สรุป2026-08-28-risk-management-combined
2015	120	สรุป2026-08-28-risk-management-combined
2016	104	สรุป2026-08-28-risk-management-combined
**2005–2016 (สะสม)**	**1281**	สรุป2026-08-28-risk-management-combined
จำนวนคอลัมน์หลักของ Risk Register	10 คอลัมน์ (ลำดับ→ผู้รับผิดชอบ)	สรุป2026-08-28-risk-management-combined
ช่วงคะแนนระดับความเสี่ยงในฟอร์ม	1–4	สรุป2026-08-28-risk-management-combined
ที่มาของระดับความเสี่ยง	Risk Analysis / Risk Assessment / Risk Rating Matrix	สรุป2026-08-28-risk-management-combined
หลักการ	"การให้ความสำคัญกับเหตุการณ์ที่มีความรุนแรงมากและมีโอกาสเกิดบ่อย และจัดระดับลดหลั่นลงมา" [สไลด์]	สรุป2026-08-28-risk-management-combined
Risk matrix ที่ง่ายที่สุด	แบ่งความรุนแรงและโอกาสเกิดเป็น 2 ระดับ (Risk Level) [สไลด์]	สรุป2026-08-28-risk-management-combined
ตัวอย่างเหตุการณ์ไม่พึงประสงค์ที่ใช้ประกอบการฝึกวางลงเมทริกซ์ [สไลด์]	ผ่าตัดผิดคน/ผิดข้าง/ผิดหัตถการ, สิ่งแปลกปลอมตกค้างในร่างกาย, เกิดภาวะแทรกซ้อนระหว่าง/หลังผ่าตัด, ความคลาดเคลื่อนการใช้ยา/สารน้ำ/เลือดและส่วนประกอบ	สรุป2026-08-28-risk-management-combined
**โอกาสเกิด บ่อย (2)**	C = 2 (เกิดบ่อย รุนแรงน้อย)	สรุป2026-08-28-risk-management-combined
**โอกาสเกิด ไม่บ่อย (1)**	D = 1 (เกิดไม่บ่อย รุนแรงน้อย)	สรุป2026-08-28-risk-management-combined
หลักการ	"เกณฑ์ที่ใช้ในการระบุระดับความเสี่ยง = โอกาสเกิด x ผลกระทบ" อ้างอิงจากมหาวิทยาลัยมหิดล [สไลด์]	สรุป2026-08-28-risk-management-combined
คะแนน 5 = สูงมาก	โอกาสเกิดมากกว่า 99% หรือเกิดบ่อย หรืออาจเกิดขึ้นได้ภายในรอบวันถึงสัปดาห์	สรุป2026-08-28-risk-management-combined
คะแนน 4 = สูง	โอกาสเกิดมากกว่า 50% หรืออาจเกิดขึ้นได้ง่าย หรืออาจเกิดขึ้นได้ภายในรอบสัปดาห์ถึงรอบเดือน	สรุป2026-08-28-risk-management-combined
คะแนน 3 = ปานกลาง	โอกาสเกิดมากกว่า 10% หรืออาจเกิดขึ้นได้เพราะเคยเกิดขึ้นแล้ว หรืออาจเกิดขึ้นได้ภายในรอบปี	สรุป2026-08-28-risk-management-combined
คะแนน 2 = น้อย	โอกาสเกิดมากกว่า 1% หรืออาจเกิดขึ้นได้แต่ยังไม่เคยเกิดขึ้น หรืออาจเกิดขึ้นได้ภายในรอบหลายปี	สรุป2026-08-28-risk-management-combined
คะแนน 1 = น้อยมาก	โอกาสเกิดน้อยกว่า 1% หรือเป็นไปได้แต่เฉพาะในกรณีฉุกเฉิน หรือเกิดขึ้นได้ยากแม้ในอนาคตในระยะยาว	สรุป2026-08-28-risk-management-combined
5	สูงมาก	สรุป2026-08-28-risk-management-combined
4	สูง	สรุป2026-08-28-risk-management-combined
3	ปานกลาง	สรุป2026-08-28-risk-management-combined
2	น้อย	สรุป2026-08-28-risk-management-combined
1	น้อยมาก	สรุป2026-08-28-risk-management-combined
**[classroom]** มิติผลกระทบ (ไม่มีตัวเลขคะแนนแยกจากเสียง)	บาดเจ็บ, ชื่อเสียง, ภาพลักษณ์, ฟ้องร้อง/ออกสื่อ, ความไม่พึงพอใจ	สรุป2026-08-28-risk-management-combined
กลยุทธ์การจัดการความเสี่ยง 4 แบบที่ปรากฏในสไลด์ [สไลด์]	**Treat, Terminate, Transfer, Take**	สรุป2026-08-28-risk-management-combined
ระดับความเสี่ยงสูง (2 ระดับบน) — ใช้กลยุทธ์ Transfer และ/หรือ Treat	"2 ระดับนี้ เป็นระดับความเสี่ยงที่มหาวิทยาลัยมหิดลกำหนดให้ส่วนงาน/คณะต้องจัดการความเสี่ยงให้อยู่ในระดับที่ยอมรับได้" [สไลด์]	สรุป2026-08-28-risk-management-combined
ระดับความเสี่ยงต่ำ (2 ระดับล่าง) — ใช้กลยุทธ์ Take และ/หรือ Treat	"เป็นระดับความเสี่ยงที่มหาวิทยาลัยมหิดลยอมรับได้ ส่วนงาน/หน่วยงาน สามารถพิจารณายอมรับหรือลดความเสี่ยงได้" [สไลด์]	สรุป2026-08-28-risk-management-combined
**[classroom]** อาจารย์อธิบายด้วยตารางสีที่ใช้จริงในคาบ (ดูหัวข้อ 14 ด้วย)	**เขียว = ยอมรับได้ ไม่ต้องทำอะไรเพิ่ม (หรืออาจข้ามได้หากมีเวลา/ทรัพยากรจำกัด)**, **เหลือง = ต้องมีการจัดการร่วมด้วย**, **ส้ม/แดง = ยอมรับไม่ได้ ต้องมีแผนบริหารความเสี่ยงเพิ่มเติม (risk treatment)**	สรุป2026-08-28-risk-management-combined
สูง (2 ระดับบน)	ต้องจัดการให้ลงมาอยู่ในระดับยอมรับได้ (บังคับ)	สรุป2026-08-28-risk-management-combined
ต่ำ (2 ระดับล่าง)	มหาวิทยาลัยมหิดลยอมรับได้	สรุป2026-08-28-risk-management-combined
**[classroom]** อาจารย์ให้ตัวอย่างนิยามสีจริงที่ใช้ในคาบ (สอดคล้องกับหัวข้อ 13)	**เขียว = ยอมรับได้**, **เหลือง = ต้องจัดการร่วมด้วย**, **ส้ม/แดง = ยอมรับไม่ได้ ต้องทำแผนบริหารความเสี่ยงเพิ่มเติม** — และย้ำว่าองค์กรต้องมีการกำหนดนิยามล่วงหน้าร่วมกัน (เช่น "บ่อย" คือเกิด >99% หรือเกิดภายในรอบวันถึงสัปดาห์ ให้คะแนน 5) เพื่อให้การให้คะแนนมีมาตรฐานเดียวกันเมื่อทำร่วมกันหลายคน ไม่ใช่แค่ประมาณการเอาเอง	สรุป2026-08-28-risk-management-combined
หัวข้อ	"มาตรฐานสำคัญจำเป็นต่อความปลอดภัย — Ultra Safe" [สไลด์]	สรุป2026-08-28-risk-management-combined
**หมายเหตุ	ชื่อ "โซนที่ 1" ตีความจากเสียงพูดที่ไม่ชัดเจน ("เอาท์ลาดา") ความมั่นใจในการตีความคำนี้อยู่ในระดับต่ำ ควรทวนกับเพื่อนหรือสไลด์จริงว่าคำศัพท์ทางการคืออะไร (ในทฤษฎีความปลอดภัยสากลมีแนวคิดใกล้เคียงคือ "Ultra-adaptive / High Reliability / Ultra-safe" ของ Amalberti — แต่ยังไม่ยืนยันว่าสไลด์ใช้ชื่อเดียวกันหรือไม่**	สรุป2026-08-28-risk-management-combined
ตัวเลข/ค่าที่ต้องจำ: เชิงรับ = 2 เครื่องมือหลัก	Critical Incident Management, RCA — **[classroom]** Ultra Safe framework = 3 โซน (ความเสี่ยงที่ต้องเกิด/ต้องใช้ความเชี่ยวชาญ, High Reliability, Ultra-safe)	สรุป2026-08-28-risk-management-combined
เป้าหมายของการดูแลรักษา	ผู้ป่วยปลอดภัย ได้ผลทางการรักษา ผ่านกระบวนการดูแลรักษา [สไลด์]	สรุป2026-08-28-risk-management-combined
ผู้เขียนเนื้อหาส่วนนี้	น้องนุช ภูมิสนธิ์, 24 พ.ย. 2551 [สไลด์]	สรุป2026-08-28-risk-management-combined
ตัวเลข/ค่าที่ต้องจำ: ไม่มีตัวเลข — หัวใจคือ "การรับรู้ตรงกันหรือไม่ตรงกัน" เป็นตัวแปรชี้ขาด — **[classroom]** ลำดับเป้าหมาย 3 ขั้นเมื่อเผชิญความเสี่ยงฟ้องร้อง	ป้องกันฟ้อง → ถ้าฟ้องอย่าแพ้ → ถ้าแพ้เสียน้อยที่สุด	สรุป2026-08-28-risk-management-combined
**หลักการที่ 1	Care process ต้องดี** [สไลด์] ครอบคลุม: รับไว้ในความดูแล → ประเมิน (ซักประวัติ, ตรวจร่างกาย, Lab/X-Ray, ตัดสินใจ) → วินิจฉัย → วางแผนการรักษา ทางเลือก เกณฑ์ → ให้ข้อมูลความเสี่ยง มีส่วนร่วมตัดสินใจ → รักษา (Medication, Operation, Nutrition, Rehabilitation)	สรุป2026-08-28-risk-management-combined
คำคม	**"The very first requirement in a hospital is that it should do the sick no harm" — Florence Nightingale** [สไลด์]	สรุป2026-08-28-risk-management-combined
**หลักการที่ 2	ประเมินและจัดการความเสี่ยง** [สไลด์]: จัดการความเสี่ยง → ได้ผลดี → จำหน่ายจากความดูแล (จบดี)	สรุป2026-08-28-risk-management-combined
**หลักการที่ 3	เมื่อเกิด AE/SE จัดการเป็น** [สไลด์] แบ่งเป็น 3 กลุ่มกิจกรรม:	สรุป2026-08-28-risk-management-combined
1. Care process ต้องดี	ตั้งแต่รับไว้ → ประเมิน → วินิจฉัย → วางแผน → ให้ข้อมูล → รักษา	สรุป2026-08-28-risk-management-combined
2. ประเมินและจัดการความเสี่ยง	จัดการความเสี่ยง → ได้ผลดี → จำหน่ายแบบจบดี	สรุป2026-08-28-risk-management-combined
3. เมื่อเกิด AE/SE	แก้ไข-รายงาน-ทบทวน-สื่อสาร / ประเมินซ้ำ-SBAR-Consult / วางแผนจำหน่าย-ดูแลต่อเนื่อง	สรุป2026-08-28-risk-management-combined
**[classroom]** อาจารย์เล่าบทบาทของ RM (Risk Manager) ในสถานการณ์จริง	เมื่อรับรายงานอุบัติการณ์ RM จะทำหน้าที่ "เชื่อม" ระหว่างทีมต่างๆ ตรวจสอบว่า error เกิดจุดไหน (เช่น เกิดที่ห้องผ่าตัดหรือระหว่างส่งต่อไป ICU) และประสานว่าทีมใดต้องส่งต่อข้อมูลอะไรให้ทีมถัดไป	สรุป2026-08-28-risk-management-combined
ลำดับความสำคัญ	**"ทำให้คงที่ + คุมความเสียหาย" มาก่อน** การวิเคราะห์สาเหตุรากอย่างละเอียด (RCA) เสมอ — เป็นหลัก triage เชิงคุณภาพ	สรุป2026-08-28-risk-management-combined
หลัก 3 อย่าง	**Timeliness, Appropriateness, Communication** [สไลด์]	สรุป2026-08-28-risk-management-combined
จัดประชุมทันที (RCA อย่างง่าย) เพื่อ [สไลด์]	วางแผนการรักษา, หาเป้าหมายร่วมกัน, สรุปสิ่งที่จะแจ้งให้ผู้ป่วยและญาติทราบให้ทีมที่ดูรักษารับรู้ตรงกัน, มอบหมาย contact person กับผู้ป่วยและญาติ	สรุป2026-08-28-risk-management-combined
ประเมิน [สไลด์]	การรับรู้ความเข้าใจต่อเหตุการณ์, ความสงบการรับฟังเหตุผล, รับรู้ว่าเราให้การดูแลรักษาอย่างดีที่สุด, "เราได้ทำดีที่สุดแล้ว แม้จะฟ้องเราภายหลังเราก็ OK"	สรุป2026-08-28-risk-management-combined
RCA อย่างง่ายเริ่มจาก Occurrence/CV, PAE/SE ตั้งคำถาม 3 ข้อ [สไลด์]	1) เกิดอะไรขึ้น 2) ทำไมจึงเกิด 3) ต้องทำอะไรเพื่อมิให้เกิดอีก — คู่ขนานกับ 1) หาข้อมูลรอบด้าน 2) รู้สาเหตุรากของปัญหา 3) เห็นสิ่งที่ต้องปรับปรุงอย่างเป็นระบบ	สรุป2026-08-28-risk-management-combined
**เป็นสิ่งที่ป้องกันไม่ได้ (Un-Prevent)**	การวินิจฉัยแยกโรค, การบันทึก, การอธิบายทำความเข้าใจกับผู้เสียหาย	สรุป2026-08-28-risk-management-combined
**เป็นสิ่งที่ป้องกันได้ (Prevent) แต่ไม่ได้ป้องกัน**	สาเหตุเฉพาะ → แก้ไขทันที ป้องกันการเกิดซ้ำ, สาเหตุเชิงระบบ/องค์กร → ส่งต่อ CLT/รพ.	สรุป2026-08-28-risk-management-combined
Timeliness	ทำทันที ไม่ปล่อยให้ล่าช้า	สรุป2026-08-28-risk-management-combined
Appropriateness	เหมาะสมกับสถานการณ์	สรุป2026-08-28-risk-management-combined
Communication	สื่อสารตรงกันทั้งทีมและกับผู้ป่วย/ญาติ	สรุป2026-08-28-risk-management-combined
ผู้เขียน	น้องนุช ภูมิสนธิ์, 24 พ.ย. 2551 [สไลด์]	สรุป2026-08-28-risk-management-combined
ฝั่งผู้ป่วย/ญาติ (3 ข้อ) [สไลด์]	1) การเยียวยาแก้ไข 2) การวางแผนการรักษาร่วมกันของทีมผู้ดูแล 3) การมีส่วนร่วมของผู้ป่วยและญาติ	สรุป2026-08-28-risk-management-combined
ฝั่งทีม/องค์กร (7 ข้อ) [สไลด์]	1) การสื่อสารในทีม 2) การบอกข่าว(ร้าย)กับผู้ป่วยและญาติ 3) การบันทึกโดยทีมผู้ดูแลรักษา 4) การจำกัดการเข้าถึงโดยบุคคลไม่เกี่ยวข้อง 5) การประเมินความเสี่ยงของการฟ้องร้อง 6) การช่วยเหลือโดยทีมโรงพยาบาล 7) การดูแลบุคลากร	สรุป2026-08-28-risk-management-combined
เป้าหมายกลาง	**การทบทวน & ปรับปรุง เพื่อป้องกันการเกิดซ้ำ** — "ย้อนกลับไปได้จะแก้ไขอะไร ขั้นตอนใด" [สไลด์]	สรุป2026-08-28-risk-management-combined
ผู้ป่วย/ญาติ	3 ข้อ	สรุป2026-08-28-risk-management-combined
ทีม/องค์กร	7 ข้อ	สรุป2026-08-28-risk-management-combined
นิยาม	"การวิเคราะห์หาสาเหตุที่แท้จริง หรือสาเหตุรากของการเกิดเหตุการณ์ไม่พึงประสงค์นั้นๆ เพื่อขจัดสาเหตุที่แท้จริงหรือสาเหตุรากนี้ให้หมดไป" [สไลด์]	สรุป2026-08-28-risk-management-combined
Concept	**What happened → Determine why → Determine how** [สไลด์]	สรุป2026-08-28-risk-management-combined
3 คำถาม [สไลด์]	1) เกิดอะไรขึ้น 2) ทำไมจึงเกิด (เชื่อมโยงกับ Human Error) 3) จะป้องกันการเกิดซ้ำได้อย่างไร	สรุป2026-08-28-risk-management-combined
ตัวอย่างนิทานสาธิตห่วงโซ่เหตุ-ผล [สไลด์]	ฝนตก → กบร้อง → ท้องปวด → ข้าวดิบ → ไฟดับ → ฟืนเปียก → (กลับไปที่) ฝนตก / ทางแก้: เก็บฟืนเข้าที่ร่ม	สรุป2026-08-28-risk-management-combined
ข้อสรุปสำคัญของตัวอย่าง	**"ฝนตก = Human Error เป็นเรื่องธรรมชาติ! ห้ามไม่ได้"** ดังนั้น Human Error จึงไม่ใช่สาเหตุราก จึงต้องยึดหลัก [สไลด์]:	สรุป2026-08-28-risk-management-combined
