 อันตรายในห้องผ่าตัด	ช่องทางออกของเลือดแคบ/คงที่. หากความดันตก หัวใจจะไม่สามารถเพิ่ม output ได้ เลือดไปเลี้ยงหัวใจลดลง อาจทำให้หัวใจหยุดเต้นได้. ต้องระวังภาวะความดันตกและหัวใจเต้นเร็ว.	สรุป2026-09-11-heart-aortic-disease-note
 Mitral Valve Repair	ซ่อมลิ้นได้ดีกว่าเปลี่ยนลิ้น.	สรุป2026-09-11-heart-aortic-disease-note
 TAVI (Transcatheter Aortic Valve Implantation)	เปลี่ยนลิ้น Aortic ผ่านสายสวน (มักผ่านขาหนีบ) สำหรับผู้ป่วยสูงอายุ/เสี่ยงสูงต่อการผ่าตัดเปิด.	สรุป2026-09-11-heart-aortic-disease-note
 ลิ้นโลหะ (Mechanical)	ทนทานใช้ได้ตลอดชีวิต. ต้องกิน Warfarin ตลอดชีวิต เสี่ยงเลือดออก/ลิ่มเลือด.	สรุป2026-09-11-heart-aortic-disease-note
 ลิ้นเนื้อเยื่อ (Bioprosthetic)	เสื่อมใน 10-15 ปี ไม่ต้องกิน Warfarin ตลอดชีวิต. เหมาะกับผู้สูงอายุ.	สรุป2026-09-11-heart-aortic-disease-note
 สำคัญ	ต้องจำว่าผู้ป่วยใส่ลิ้นชนิดไหน เพื่อวางแผนการหยุดยาที่ถูกต้อง.	สรุป2026-09-11-heart-aortic-disease-note
 HFrEF	EF ≤ 40% (หัวใจบีบตัวไม่ดี).	สรุป2026-09-11-heart-aortic-disease-note
 HFmrEF	EF 41-49% (บีบตัวลดลงเล็กน้อย).	สรุป2026-09-11-heart-aortic-disease-note
 HFpEF	EF ≥ 50% (บีบตัวดี แต่คลายตัวไม่ดี). พบมากในผู้สูงอายุที่มีความดันสูงเรื้อรัง (ผนังหัวใจหนา รับเลือดได้น้อย).	สรุป2026-09-11-heart-aortic-disease-note
 I	ไม่มีอาการจากกิจกรรมปกติ.	สรุป2026-09-11-heart-aortic-disease-note
 II	เหนื่อยเมื่อทำกิจกรรมปกติ.	สรุป2026-09-11-heart-aortic-disease-note
 III	เหนื่อยเมื่อทำกิจกรรมเล็กน้อย.	สรุป2026-09-11-heart-aortic-disease-note
 IV	เหนื่อยแม้ขณะพัก.	สรุป2026-09-11-heart-aortic-disease-note
 Red flags ในห้องผ่าตัด	ขาบวม, หอบ, นอนราบไม่ได้, SpO_2 ต่ำ (อาจเป็น decompensated HF).	สรุป2026-09-11-heart-aortic-disease-note
 การรักษา	ยา (ARNI/ACEi, Beta-blocker, MRA, SGLT2 inhibitor), อุปกรณ์ (IABP, Impella, ECMO, LVAD), ปลูกถ่ายหัวใจ.	สรุป2026-09-11-heart-aortic-disease-note
 มี 3 แบบหลัก	โป่งพอง (Aneurysm), ปริ/ฉีกเซาะ (Dissection), แตกจากอุบัติเหตุ (Traumatic Injury).	สรุป2026-09-11-heart-aortic-disease-note
 ใครเสี่ยง	ชายอายุ > 65 ปี, สูบบุหรี่, ความดันสูง, ญาติสายตรงเป็นโรคหลอดเลือดแดงใหญ่, Marfan Syndrome.	สรุป2026-09-11-heart-aortic-disease-note
 เมื่อไรควรผ่าตัด	ดูที่ "ขนาด" และ "ความเร็วที่โต".	สรุป2026-09-11-heart-aortic-disease-note
 การดูแล	เฝ้าติดตามขนาดด้วย CT ทุก 6-12 เดือน, คุมความดัน, หยุดบุหรี่.	สรุป2026-09-11-heart-aortic-disease-note
 อาการ	เจ็บทันที รุนแรง, ปวดทะลุหลัง, ปวดไม่หาย.	สรุป2026-09-11-heart-aortic-disease-note
 Type A	เกี่ยวข้องกับ Ascending Aorta. ภาวะฉุกเฉิน ต้องผ่าตัดทันที (สไลด์ระบุ "ฉุกเฉินทันที" — ไม่มีกรอบ 24-48 ชม. อย่าเติมเลขเอง) เพราะเสี่ยง tamponade, AR, MI, stroke, เสียชีวิต ~1-2% ต่อชั่วโมง. [สไลด์]	สรุป2026-09-11-heart-aortic-disease-note
 Type B	ไม่เกี่ยวข้องกับ Ascending Aorta. มักรักษาด้วยยาควบคุมความดัน/ชีพจร (Beta-blocker, ยาขยายหลอดเลือด). ทำ TEVAR ถ้ามีภาวะแทรกซ้อน (อวัยวะขาดเลือด).	สรุป2026-09-11-heart-aortic-disease-note
 การรักษา	ผ่าตัดแบบเปิด, TEVAR/EVAR (ใส่ stent graft ผ่านสายสวน), Hybrid (ผ่าตัดเปิดร่วมกับใส่ stent graft).	สรุป2026-09-11-heart-aortic-disease-note
 เวลาสำคัญ	หัวใจทนขาดเลือดได้ประมาณ 4 ชั่วโมง. ทีมต้องรีบผ่าตัดและนำส่งผู้รับ.	สรุป2026-09-11-heart-aortic-disease-note
 VA-ECMO	ช่วยทั้งหัวใจและปอด (สำหรับ cardiogenic shock, หัวใจหยุดเต้น, หลังผ่าตัดหัวใจ).	สรุป2026-09-11-heart-aortic-disease-note
 VV-ECMO	ช่วยเฉพาะปอด (สำหรับ ARDS, ปอดล้มเหลวรุนแรง).	สรุป2026-09-11-heart-aortic-disease-note
 ข้อควรระวัง	สายห้ามหัก/หลุด (ย้ายเตียงต้องมีคนดูแลสายโดยเฉพาะ), ระวังเลือดออกเพราะได้ Heparin.	สรุป2026-09-11-heart-aortic-disease-note
 เวลาคือสมอง	ยิ่งเริ่ม ECMO เร็ว ยิ่งมีโอกาสรอดและสมองดี. เป้าหมาย ≤ 60 นาที หลังหัวใจหยุดเต้น.	สรุป2026-09-11-heart-aortic-disease-note
 บทบาทพยาบาล	เตรียมชุด cannula, เปิด sterile field, ส่งอุปกรณ์เร็ว, รู้ตำแหน่งอุปกรณ์.	สรุป2026-09-11-heart-aortic-disease-note
 Low (<1% MI/เสียชีวิตใน 30 วัน)	ตา, ต้อกระจก, ไทรอยด์, เต้านม, ผิวหนัง, ฟัน, Ortho เล็ก, Uro เล็ก. มักไม่ต้องคัดกรองโรคหัวใจพิเศษ.	สรุป2026-09-11-heart-aortic-disease-note
 Intermediate (1-5%)	ผ่าตัดช่องท้อง, สะโพก/กระดูกสันหลัง, ศีรษะและลำคอ, EVAR, Carotid, Uro/Gyn ใหญ่.	สรุป2026-09-11-heart-aortic-disease-note
 High (>5%)	ตัดหลอดอาหาร, Whipple, ตัดตับ/ปอด, ตัดขา/บายพาสขา, cystectomy, ลำไส้ทะลุ. ต้องมี A-line, เลือดสำรอง, เตียง ICU พร้อม.	สรุป2026-09-11-heart-aortic-disease-note
 สำคัญ	พยาบาลต้องรู้ "ชื่อยา", "กินครั้งสุดท้ายเมื่อไหร่", "แผนการหยุดยา" หรือ "ค่า INR/platelet/Cr".	สรุป2026-09-11-heart-aortic-disease-note
 Aspirin	ส่วนใหญ่ "ไม่หยุด" (ยกเว้นผ่าตัดสมอง/ไขสันหลัง: หยุด 7 วัน).	สรุป2026-09-11-heart-aortic-disease-note
 Clopidogrel	หยุด 5 วัน.	สรุป2026-09-11-heart-aortic-disease-note
 Ticagrelor	หยุด 3-5 วัน.	สรุป2026-09-11-heart-aortic-disease-note
 Prasugrel	หยุด 7 วัน.	สรุป2026-09-11-heart-aortic-disease-note
 หลังใส่ Stent	ยา P2Y12 (Clopidogrel/Ticagrelor/Prasugrel) หยุดได้เมื่ออายุรแพทย์หัวใจอนุญาต (Aspirin มักให้กินต่อ).	สรุป2026-09-11-heart-aortic-disease-note
 Balloon angioplasty (ไม่มี stent)	รอ ≥ 14 วัน.	สรุป2026-09-11-heart-aortic-disease-note
 Stent จากโรคเรื้อรัง (CCD)	รอ ≥ 6 เดือน.	สรุป2026-09-11-heart-aortic-disease-note
 Stent จาก ACS/MI	รอ ≥ 12 เดือน.	สรุป2026-09-11-heart-aortic-disease-note
 กรณี time-sensitive (เช่น มะเร็ง)	อาจพิจารณาที่ ≥ 3 เดือน. น้อยกว่า 30 วัน อันตรายมาก.	สรุป2026-09-11-heart-aortic-disease-note
 Warfarin	หยุด 5 วัน (เป้าหมาย INR < 1.5). Bridging ด้วย Heparin/LMWH เฉพาะผู้ป่วยเสี่ยงลิ่มเลือดสูง (ลิ้นโลหะ mitral, ลิ้นโลหะ+AF หรือเคย stroke, stroke/TIA <3 เดือน, ลิ่มเลือดหลอดเลือดดำ <3 เดือน) — AF ทั่วไปไม่ต้อง bridging. [สไลด์]	สรุป2026-09-11-heart-aortic-disease-note
 NOACs/DOACs (Apixaban, Rivaroxaban, Edoxaban, Dabigatran)	หยุดสั้นกว่า (1-4 วัน ขึ้นกับยา, ความเสี่ยงผ่าตัด, การทำงานของไต). ไม่ต้อง bridging. Dabigatran ขับทางไตมาก ต้องระวังในผู้ป่วยไตเสื่อม.	สรุป2026-09-11-heart-aortic-disease-note
 Spinal/Epidural block	อาจต้องหยุดยาต้านเกล็ดเลือด/ละลายลิ่มเลือดนานขึ้น (เช่น NOACs 3-4 วัน).	สรุป2026-09-11-heart-aortic-disease-note
 ก่อนผ่าตัด	ตรวจเครื่อง, ICD ต้อง "ปิด" (โดยอายุรแพทย์หัวใจ หรือบริษัท).	สรุป2026-09-11-heart-aortic-disease-note
 ระหว่างผ่าตัด	ใช้ Bipolar ได้. Monopolar ต้องระวัง. เฝ้าระวัง monitor ตลอด.	สรุป2026-09-11-heart-aortic-disease-note
 หลังผ่าตัด	เปิด ICD คืน.	สรุป2026-09-11-heart-aortic-disease-note
 ผ่าตัดโรคอื่น (elective)	ควรพักฟื้นก่อน.	สรุป2026-09-11-heart-aortic-disease-note
 ถ้าเป็นมะเร็ง (urgent)	สไลด์ไม่กำหนดตัวเลขเดือนชัดเจน — อย่าเติม 2 เดือนเอง; ปลอดภัยสุดคือรอให้นานที่สุดเท่าที่ทำได้ (elective ปลอดภัย ≥100 วัน) [สไลด์].	สรุป2026-09-11-heart-aortic-disease-note
 Aortic Dissection Type A, Aneurysm แตก/มีอาการ	ผ่าตัดฉุกเฉิน Aorta ก่อน.	สรุป2026-09-11-heart-aortic-disease-note
 Aneurysm ถึงเกณฑ์ผ่าตัด (≥ 5.5 cm) หรือโตเร็ว	ต้องผ่าตัด Aorta ก่อน (ถ้าโรคอื่นไม่เร่งด่วน).	สรุป2026-09-11-heart-aortic-disease-note
 Aneurysm เล็ก, Chronic Type B Dissection ที่คงที่	ผ่าตัดโรคอื่นได้ตามปกติ และติดตาม Aorta ต่อ.	สรุป2026-09-11-heart-aortic-disease-note
 เป้าหมาย	คุมความดันให้คงที่, ไม่ให้สูง/ต่ำเกินไป. คุมปวดให้พอ.	สรุป2026-09-11-heart-aortic-disease-note
 Red flags	เจ็บหน้าอก, ชีพจรส่วนปลายหาย, ความดันตกกะทันหัน.	สรุป2026-09-11-heart-aortic-disease-note
