CABG ใช้เส้นเลือดผู้ป่วยเอง	LIMA (หลังกระดูกอก), saphenous vein (ขา), radial artery (แขน); แผลกระดูกอกติดใน 6–8 สัปดาห์; หลีกเลี่ยงวัดความดัน/เจาะเลือดแขนที่เอา radial artery ไปใช้ [สไลด์]	สรุป2026-09-11-heart-aortic-disease
สาเหตุ	Rheumatic (คนไทยอายุน้อย-กลางคน, มักมี AF), Degenerative (ผู้สูงอายุ, ลิ้นเอออร์ติกหินปูนตีบ), Infective endocarditis [สไลด์]	สรุป2026-09-11-heart-aortic-disease
**Aortic stenosis** — Ross & Braunwald	การรอดชีวิตหลังเริ่มมีอาการ (ถ้าไม่รักษา) [สไลด์]	สรุป2026-09-11-heart-aortic-disease
เจ็บหน้าอก (angina)	5 ปี	สรุป2026-09-11-heart-aortic-disease
เป็นลม (syncope)	3 ปี	สรุป2026-09-11-heart-aortic-disease
หัวใจล้มเหลว (HF)	2 ปี	สรุป2026-09-11-heart-aortic-disease
Mitral	MS ส่วนใหญ่จากรูมาติก, MR ซ่อมลิ้นดีกว่าเปลี่ยน, AF พบบ่อย→ warfarin/NOAC [สไลด์]	สรุป2026-09-11-heart-aortic-disease
Mechanical (โลหะ)	warfarin ตลอดชีวิต, ห้ามใช้ NOAC	สรุป2026-09-11-heart-aortic-disease
Bioprosthetic (เนื้อเยื่อ)	ไม่ต้อง warfarin ระยะยาว	สรุป2026-09-11-heart-aortic-disease
ต้องถามทุกครั้ง	"ลิ้นหัวใจเทียมแบบโลหะหรือเนื้อเยื่อ?" — เปลี่ยนแผนหยุดยาทั้งหมด [สไลด์]	สรุป2026-09-11-heart-aortic-disease
เทรนด์	TAVI (ผ่านขาหนีบ) และ minimally invasive surgery — สปสช. เริ่มให้สิทธิ์ TAVI แล้ว [สไลด์]	สรุป2026-09-11-heart-aortic-disease
แบ่งตาม EF	HFrEF ≤40%, HFmrEF 41–49%, HFpEF ≥50% (พบมากในผู้สูงอายุ) [สไลด์]	สรุป2026-09-11-heart-aortic-disease
NYHA	I ไม่มีอาการ, II เหนื่อยกิจกรรมปกติ, III เหนื่อยกิจกรรมเล็กน้อย, IV เหนื่อยขณะพัก [สไลด์]	สรุป2026-09-11-heart-aortic-disease
บันไดการรักษา	ยา (ARNI/ACEi, beta-blocker, MRA, SGLT2 inhibitor) → อุปกรณ์ (CRT, ICD) → Temporary MCS (IABP, Impella, ECMO) → LVAD → Heart transplant [สไลด์]	สรุป2026-09-11-heart-aortic-disease
3 แบบหลัก	โป่ง (aneurysm) — ไม่มีอาการส่วนใหญ่, ปริ/ฉีกเซาะ (dissection) — เจ็บทันทีรุนแรง, แตก (rupture/trauma) — เสียชีวิตเร็ว [สไลด์]	สรุป2026-09-11-heart-aortic-disease
Aneurysm เสี่ยง	ชายอายุ >65 ปี, สูบบุหรี่, ความดันสูง, ประวัติครอบครัว, Marfan/connective tissue disease [สไลด์]	สรุป2026-09-11-heart-aortic-disease
ขนาดผ่าตัดทั่วไป (ascending/descending, AAA ชาย)	5.5 cm	สรุป2026-09-11-heart-aortic-disease
เกณฑ์เล็กลง (AAA หญิง, Marfan)	5.0 cm	สรุป2026-09-11-heart-aortic-disease
โตเร็ว	≥0.5 cm/ปี	สรุป2026-09-11-heart-aortic-disease
มีอาการ	ผ่าตัดทุกขนาด	สรุป2026-09-11-heart-aortic-disease
เป้าหมายก่อนผ่าตัด type B	ชีพจร <60, SBP 100–120 mmHg (beta-blocker ก่อนยาขยายหลอดเลือด) [สไลด์]	สรุป2026-09-11-heart-aortic-disease
เทรนด์การรักษา	Ascending/root → ผ่าตัดเปิด+เครื่องหัวใจ-ปอดเทียม; Aortic arch → ผ่าตัดเปิด±frozen elephant trunk; Descending → TEVAR (ทางเลือกแรก); Thoracoabdominal → ผ่าตัดเปิดหรือ F/BEVAR [สไลด์]	สรุป2026-09-11-heart-aortic-disease
หลัง TEVAR/EVAR	ตรวจแผลขาหนีบ/ชีพจรขา/กำลังขาทุกชั่วโมงช่วงแรก — ขาอ่อนแรง = spinal cord ischemia [สไลด์]	สรุป2026-09-11-heart-aortic-disease
(เนื้อหาเสริมในสไลด์ นอกหัวข้อหลักที่ระบุ) Transplant/ECMO/ECPR — หัวใจปลูกถ่ายทนขาดเลือดได้ ~4 ชั่วโมง, denervated heart ใช้ atropine ไม่ได้ผลต้องใช้ epinephrine/isoproterenol; VA-ECMO=หัวใจ+ปอด, VV-ECMO=ปอดอย่างเดียว; ECPR timeline	0=CPR ทันที, 10–15 นาที=เรียกทีม ECPR, ≤60 นาที=ECMO flow เริ่ม [สไลด์]	สรุป2026-09-11-heart-aortic-disease
Low	<1%	สรุป2026-09-11-heart-aortic-disease
Intermediate	1–5%	สรุป2026-09-11-heart-aortic-disease
High	>5%	สรุป2026-09-11-heart-aortic-disease
Aspirin	ส่วนใหญ่ไม่หยุด (หยุด 7 วันเฉพาะผ่าตัดสมอง/ไขสันหลัง/ช่องหลังตา)	สรุป2026-09-11-heart-aortic-disease
Clopidogrel	5 วัน	สรุป2026-09-11-heart-aortic-disease
Ticagrelor	3–5 วัน	สรุป2026-09-11-heart-aortic-disease
Prasugrel	7 วัน	สรุป2026-09-11-heart-aortic-disease
≤30 วัน	ห้ามผ่าตัด elective (stent อุดตัน)	สรุป2026-09-11-heart-aortic-disease
3 เดือน	Time-sensitive เช่นมะเร็ง พิจารณาได้	สรุป2026-09-11-heart-aortic-disease
6 เดือน	Stent จากโรคเรื้อรัง (CCD) → elective ได้	สรุป2026-09-11-heart-aortic-disease
12 เดือน	Stent จาก ACS/MI → elective ได้	สรุป2026-09-11-heart-aortic-disease
Balloon angioplasty อย่างเดียว	รอ ≥14 วัน	สรุป2026-09-11-heart-aortic-disease
Apixaban/Rivaroxaban/Edoxaban	1 วัน	สรุป2026-09-11-heart-aortic-disease
Dabigatran (CrCl ≥50)	1 วัน	สรุป2026-09-11-heart-aortic-disease
Dabigatran (CrCl <50)	2 วัน	สรุป2026-09-11-heart-aortic-disease
เริ่มยาใหม่หลังผ่าตัด	24 ชม. (เลือดออกน้อย-ปานกลาง) / 48–72 ชม. (เลือดออกสูง) [สไลด์]	สรุป2026-09-11-heart-aortic-disease
ห้ามใช้ NOAC กับลิ้นหัวใจโลหะ; ยาแก้ฤทธิ์ฉุกเฉิน	idarucizumab (dabigatran), PCC (anti-Xa) [สไลด์]	สรุป2026-09-11-heart-aortic-disease
ชาย 70 ปี stent (DES) จาก MI มา 2 เดือน, นัดผ่าตัดเข่า (elective)	เลื่อนผ่าตัด — stent จาก MI ควรรอ 12 เดือน, ห้ามหยุด ticagrelor เอง	สรุป2026-09-11-heart-aortic-disease
หญิง 75 ปี AF กิน apixaban, Cr ปกติ, นัดผ่าตัดไส้เลื่อน (เลือดออกน้อย-ปานกลาง)	งด 1 วันก่อนผ่าตัด ไม่ต้อง bridging (ถ้า spinal block งด 3 วัน)	สรุป2026-09-11-heart-aortic-disease
ชาย 68 ปี มะเร็งลำไส้ + CT พบ AAA 6.0 cm ไม่มีอาการ	ทีม aortic + ศัลยแพทย์ตัดสินใจร่วม มักทำ EVAR ก่อนแล้วผ่าตัดลำไส้ตามมา	สรุป2026-09-11-heart-aortic-disease
