2 ภาวะหลัก (สไลด์ 39)	Aortic aneurysm (หลอดเลือดแดงใหญ่โป่งพอง), Aortic dissection (ภาวะเลือดเซาะผนังหลอดเลือดแดงใหญ่)	สรุป2026-09-04-cardiothoracic
Aortic aneurysm (สไลด์ 40)	เกิดจากผนังหลอดเลือดอ่อนแอถูกแรงดันเลือดดันให้โป่ง จากภาวะหลอดเลือดแดงแข็งตัว อาจพบจากการบาดเจ็บ การอักเสบ ซิฟิลิส หรือ Marfan syndrome (โรคทางพันธุกรรมที่ทำให้เนื้อเยื่ออ่อนแอ) เสี่ยงมากขึ้นในผู้มีความดันโลหิตสูง สูบบุหรี่ หรือมีประวัติครอบครัว พบมากในอายุ 50-80 ปี พบในผู้ชายมากกว่าผู้หญิง	สรุป2026-09-04-cardiothoracic
Aortic dissection (สไลด์ 42)	รอยปริรั่วที่ผนังชั้นในของหลอดเลือดแดงใหญ่ ทำให้เลือดไหลเซาะแยกผนังชั้นในออกจากผนังชั้นกลางเป็นแนวยาว	สรุป2026-09-04-cardiothoracic
การผ่าตัด	Open surgery (สไลด์ 44), Stent graft (สไลด์ 45)	สรุป2026-09-04-cardiothoracic
นิยาม (สไลด์ 49)	ผ่าตัดเกี่ยวกับอวัยวะในช่องทรวงอก ได้แก่ หัวใจ, ปอด, หลอดลมคอ (trachea), หลอดอาหาร (esophagus), หลอดเลือดแดงใหญ่, mediastinum	สรุป2026-09-04-cardiothoracic
ปอด (สไลด์ 50)	ขวา 3 lobe, ซ้าย 2 lobe; อวัยวะในช่องทรวงอกแบ่งเป็น 3 ส่วน	สรุป2026-09-04-cardiothoracic
Mediastinum 9 ส่วน (สไลด์ 52)	1) Thymus gland 2) Pretracheal fat 3) deep to phrenic nerve 4) posterior to innominate vein 5) aortopulmonary window 6) aortocaval groove 7) anterior mediastinal fat 8) left cardiophrenic fat 9) right cardiophrenic fat	สรุป2026-09-04-cardiothoracic
Special feature ของ thoracic surgery (สไลด์ 53)	การใช้ double lumen endobronchial tube	สรุป2026-09-04-cardiothoracic
Device for position (สไลด์ 54)	Supine, Thoracotomy/Lateral, MV MIS, Robotic; ท่านอนตะแคง (lateral decubitus position) (สไลด์ 56)	สรุป2026-09-04-cardiothoracic
Thoracic surgical procedures (สไลด์ 58)	Lung resection, Thoracotomy, VATS	สรุป2026-09-04-cardiothoracic
Thymectomy (สไลด์ 59)	เข้าถึงด้วย Sternotomy, mini-sternotomy, VATS	สรุป2026-09-04-cardiothoracic
Access to thorax (สไลด์ 61)	Endoscopy, Bronchoscopy, Mediastinoscopy; VATS with mediastinoscopy (สไลด์ 62)	สรุป2026-09-04-cardiothoracic
Thoracoplasty (สไลด์ 63)	แก้ไขความผิดปกติทรวงอก เช่น อกบุ๋ม (pectus excavatum/funnel chest), อกนูน (pectus carinatum/pigeon chest); Pulmonary decortication	สรุป2026-09-04-cardiothoracic
บทบาทพยาบาลห้องผ่าตัด (สไลด์ 66)	Structural preparation, Personal preparation	สรุป2026-09-04-cardiothoracic
OR configuration (สไลด์ 67–68)	Robot, Endovascular, Open heart, VATS	สรุป2026-09-04-cardiothoracic
เครื่องมือพิเศษเฉพาะสำหรับเตรียมเครื่องมือผ่าตัด (สไลด์ 69)	เลื่อย Sternotomy, Retractor (Sternal spreader, Rib spreader), Vascular clamps, Vascular forceps, Vascular scissors	สรุป2026-09-04-cardiothoracic
กระบวนการพยาบาล	มาตรฐานการปฏิบัติ 6 มาตรฐาน (สไลด์ 83): 1) การประเมินผู้ป่วย 2) การวินิจฉัยการพยาบาล 3) การระบุผลลัพธ์ 4) การวางแผนการพยาบาล 5) การปฏิบัติการพยาบาล 6) การประเมินผลการปฏิบัติการพยาบาล	สรุป2026-09-04-cardiothoracic
Nursing goal (สไลด์ 84)	Free from wrong patient/site/side, Free of anesthesia related complication, Free of surgical position related injury, Asepsis maintenance, Free of procedure related complication, Free of anxiety related unfamiliar environment	สรุป2026-09-04-cardiothoracic
การพยาบาลพื้นฐานเพื่อความปลอดภัยของผู้ป่วย (สไลด์ 87–88)	การป้องกันการผ่าตัดผิดคน/ผิดข้าง/ผิดตำแหน่ง, การป้องกันสิ่งแปลกปลอมตกค้างในแผลผ่าตัด, การจัดท่าเพื่อป้องกันการบาดเจ็บจากแรงกดทับ, การให้ยา, การรักษาสมดุลน้ำและเกลือแร่ในร่างกาย, การส่งสิ่งส่งตรวจ, การป้องกันการบาดเจ็บเนื้อเยื่อจากเครื่องใช้ไฟฟ้าและเครื่องทำความร้อน, การป้องกันการบาดเจ็บเนื้อเยื่อจากสารเคมี, การติดต่อสื่อสาร, การลงบันทึกข้อมูลทางคลินิก, การส่งต่อข้อมูล	สรุป2026-09-04-cardiothoracic
คำถามชวนคิด (สไลด์ 89)	ผู้ป่วยโรคหัวใจมีความแตกต่างจากผู้ป่วยทั่วไปอย่างไร	สรุป2026-09-04-cardiothoracic
ความรู้ที่จำเป็นสำหรับพยาบาล OR หัวใจ (สไลด์ 90)	Anatomical diagnosis ของโรคหัวใจ, Pathophysiology โรคหัวใจ, Non-cardiac medication history, ประวัติการได้รับยาระงับความรู้สึกและการผ่าตัดหัวใจ (บ่งบอกความยากง่าย/ผลข้างเคียงที่อาจเกิดในห้องผ่าตัด), การเตรียมผู้ป่วยให้พร้อมสำหรับการผ่าตัด, การเตรียมห้อง เครื่องมือ และอุปกรณ์พิเศษต่างๆ, ความรู้ในขั้นตอนการผ่าตัดและการช่วยเหลือทีมผ่าตัด, การบริหารจัดการติดต่อประสานงาน	สรุป2026-09-04-cardiothoracic
Heart Lung Machine (สไลด์ 91)	เครื่องมือแพทย์ที่ทำให้เกิด Cardiopulmonary bypass — ระบบไหลเวียนเลือดเชิงกลชั่วคราว ขณะที่หัวใจและปอดหยุดทำงาน (stationary)	สรุป2026-09-04-cardiothoracic
การเตรียมอุปกรณ์สำหรับ Bypass (สไลด์ 94) แบ่ง 2 กรณี	1) cannulate ที่หลอดเลือดหัวใจโดยตรง — ใช้ Cannula แบบต่างๆ 2) cannulate ที่ขา Femoral artery/vein — ใช้ Catheter แบบต่างๆ	สรุป2026-09-04-cardiothoracic
ภาพประกอบ	กรณี cannulate ที่หลอดเลือดหัวใจโดยตรง (สไลด์ 95), กรณี cannulate ที่ขา Femoral artery/vein (สไลด์ 96), ตัวอย่างผ่าตัดที่ cannulate ที่ femoral (สไลด์ 97), การ cannulate ตำแหน่งต่างๆ (สไลด์ 98), บทบาทพยาบาล (สไลด์ 99)	สรุป2026-09-04-cardiothoracic
Multidisciplinary team (สไลด์ 124–125)	ต้องอาศัยความรู้ความชำนาญเฉพาะทางร่วมกันจากหลายวิชาชีพ ได้แก่ Cardiology (cardiologist ทั้งฝ่าย medicine และ surgery), Anesthesia (cardio anesthesiologist), Nurses (OPD, ward, OR, ICU), Perfusionist (ดูแล cardiopulmonary bypass), Other [สไลด์]	สรุป2026-09-04-cardiothoracic
แนวทางผ่าตัด congenital heart disease มี 3 แบบ	ประคับประคองอย่างเดียว / ประคับประคองก่อนแล้วผ่าตัดแก้ไขทีหลัง / แก้ไขทั้งหมดในคราวเดียว (สไลด์ 8) [สไลด์]	สรุป2026-09-04-cardiothoracic
3 วิธีรักษาโรคหลอดเลือดหัวใจตามลำดับ	ยา → PCI → CABG (สไลด์ 15) [สไลด์]	สรุป2026-09-04-cardiothoracic
Prosthetic valve 2 ชนิดหลัก	Mechanical (ทนทานแต่ต้องกิน anticoagulant ตลอดชีวิตเพราะเสี่ยง thrombo-embolism) vs Bioprosthetic (Xenograft/Homograft/Autograft ไม่ต้องกินยาตลอดชีวิต เหมาะกับอายุ >65 ปี หรือตั้งครรภ์) (สไลด์ 34) [สไลด์]	สรุป2026-09-04-cardiothoracic
อุปกรณ์ประคับประคองการไหลเวียนเลือด/หัวใจที่ต้องแยกแยะกัน	LVAD, IABP, ECMO, BiVAD (สไลด์ 119-123) [สไลด์]	สรุป2026-09-04-cardiothoracic
